"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"dptv","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","URB","","","83.6 [73.9-90.1]","83.57733","73.89706","90.14638",""
"dptv","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","RUR","","","93.4 [89.8-95.8]","93.39927","89.78150","95.79617",""
"dptv","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","URB","","","99.1 [97.7-99.7]","99.14342","97.72635","99.68018",""
"dptv","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","RUR","","","No data","","","","Not available."
"dptv","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","URB","","","74.3 [70.0-78.2]","74.33266","70.03473","78.20598",""
"dptv","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","RUR","","","87.1 [83.7-89.8]","87.06497","83.67740","89.83489",""
"dptv","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","URB","","","84.9 [81.7-87.7]","84.94321","81.71181","87.68966",""
"dptv","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","RUR","","","No data","","","","Not available."
"dptv","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","URB","","","No data","","","","Not available."
"dptv","EQ_DHS","PUBLISHED","1994","AFR","CAF","","","RUR","","","32.7 [26.8-39.3]","32.73586","26.78162","39.30328",""
"dptv","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","URB","","","76.0 [70.2-80.9]","75.96430","70.21927","80.90247",""
"dptv","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","RUR","","","44.4 [38.5-50.5]","44.41860","38.54725","50.45008",""
"dptv","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","URB","","","72.7 [68.0-77.0]","72.72370","67.96841","77.01181",""
"dptv","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","RUR","","","71.6 [66.4-76.3]","71.62621","66.43659","76.29965",""
"dptv","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","URB","","","79.9 [76.8-82.7]","79.94303","76.83252","82.72979",""
"dptv","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","RUR","","","75.4 [70.5-79.6]","75.35672","70.54208","79.61189",""
"dptv","EQ_DHS","PUBLISHED","1995","AMR","COL","","","URB","","","80.8 [77.1-84.1]","80.82490","77.09592","84.07220",""
"dptv","EQ_DHS","PUBLISHED","2000","AMR","COL","","","RUR","","","72.3 [67.0-77.1]","72.32613","67.04363","77.05174",""
"dptv","EQ_DHS","PUBLISHED","2005","AMR","COL","","","URB","","","84.5 [82.1-86.7]","84.50005","82.07219","86.65260",""
"dptv","EQ_DHS","PUBLISHED","2010","AMR","COL","","","RUR","","","88.2 [85.5-90.4]","88.17233","85.47118","90.42754",""
"dptv","EQ_MICS","PUBLISHED","2011","AMR","CRI","","","URB","","","94.3 [82.0-98.4]","94.27583","81.98193","98.35028",""
"dptv","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","URB","","","98.6 [97.4-99.3]","98.63451","97.40577","99.28555",""
"dptv","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","RUR","","","99.1 [96.8-99.7]","99.09563","96.81481","99.74748",""
"dptv","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","URB","","","61.8 [54.7-68.4]","61.79063","54.74832","68.37016",""
"dptv","EQ_DHS","PUBLISHED","1996","AMR","DOM","","","RUR","","","51.3 [44.8-57.7]","51.26044","44.80220","57.67686",""
"dptv","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","URB","","","91.2 [89.4-92.8]","91.22586","89.40502","92.75912",""
"dptv","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","RUR","","","77.0 [71.6-81.6]","77.02502","71.64282","81.64737",""
"dptv","EQ_RHS","PUBLISHED","1999","AMR","ECU","","","URB","","","83.9 [79.7-87.4]","83.91807","79.65586","87.42825",""
"dptv","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","RUR","","","70.3 [64.3-75.7]","70.31798","64.26054","75.73640",""
"dptv","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","URB","","","89.6 [86.2-92.3]","89.62489","86.21358","92.26781",""
"dptv","EQ_DHS","PUBLISHED","2000","EMR","EGY","","","RUR","","","94.5 [92.7-95.8]","94.50040","92.74664","95.84911",""
"dptv","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","URB","","","62.0 [52.0-71.0]","61.95099","52.00045","70.98955",""
"dptv","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","RUR","","","21.6 [17.1-26.8]","21.56025","17.07103","26.84782",""
"dptv","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","URB","","","75.1 [70.1-79.6]","75.12498","70.06878","79.57601",""
"dptv","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","RUR","","","61.6 [53.0-69.5]","61.56678","53.00844","69.46432",""
"dptv","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","URB","","","78.7 [71.5-84.4]","78.68021","71.50718","84.44036",""
"dptv","EQ_DHS","PUBLISHED","1998","AFR","GHA","","","RUR","","","67.7 [62.3-72.6]","67.70900","62.34485","72.64430",""
"dptv","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","URB","","","65.1 [59.2-70.6]","65.08089","59.15433","70.57528",""
"dptv","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","RUR","","","49.4 [43.7-55.1]","49.37126","43.66888","55.09006",""
"dptv","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","URB","","","60.7 [53.6-67.4]","60.71175","53.60254","67.39427",""
"dptv","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","RUR","","","86.7 [83.9-89.1]","86.70544","83.93204","89.06251",""
"dptv","EQ_RHS","PUBLISHED","2002","AMR","GTM","","","URB","","","73.8 [67.9-79.0]","73.84345","67.90576","79.02199",""
"dptv","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","URB","","","86.4 [82.9-89.2]","86.37885","82.92627","89.22398",""
"dptv","EQ_MICS","PUBLISHED","2006","AMR","GUY","","","RUR","","","83.8 [78.0-88.3]","83.79070","78.04109","88.26129",""
"dptv","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","URB","","","87.8 [76.8-94.0]","87.77721","76.81831","93.96258",""
"dptv","EQ_MICS","PUBLISHED","2014","AMR","GUY","","","RUR","","","91.8 [87.8-94.6]","91.79174","87.79916","94.55877",""
"dptv","EQ_DHS","PUBLISHED","1994","AMR","HTI","","","URB","","","50.7 [44.8-56.6]","50.72240","44.81829","56.60643",""
"dptv","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","RUR","","","39.7 [32.7-47.2]","39.74688","32.73371","47.20811",""
"dptv","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","URB","","","60.7 [52.4-68.5]","60.73145","52.43399","68.45234",""
"dptv","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","RUR","","","61.4 [56.2-66.4]","61.39348","56.17008","66.36712",""
"dptv","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","URB","","","76.6 [71.6-81.0]","76.59789","71.57145","80.97187",""
"dptv","EQ_DHS","PUBLISHED","1997","SEAR","IDN","","","RUR","","","59.9 [56.3-63.3]","59.85008","56.27805","63.32048",""
"dptv","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","URB","","","68.9 [66.0-71.7]","68.94434","66.04031","71.70643",""
"dptv","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","","RUR","","","57.3 [54.6-59.9]","57.25589","54.59507","59.87539",""
"dptv","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","URB","","","82.6 [74.0-88.8]","82.59456","74.04469","88.75573",""
"dptv","EQ_MICS","PUBLISHED","2011","AMR","JAM","","","RUR","","","93.3 [87.8-96.4]","93.28004","87.78339","96.40486",""
"dptv","EQ_DHS","PUBLISHED","1997","EMR","JOR","","","URB","","","96.1 [94.4-97.3]","96.09858","94.39275","97.30030",""
"dptv","EQ_DHS","PUBLISHED","2002","EMR","JOR","","","RUR","","","97.3 [95.0-98.5]","97.28852","95.00232","98.54491",""
"dptv","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","URB","","","95.0 [92.1-96.8]","94.96529","92.06510","96.84184",""
"dptv","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","RUR","","","98.0 [96.2-98.9]","97.97061","96.21536","98.92094",""
"dptv","EQ_DHS","PUBLISHED","1993","AFR","KEN","","","URB","","","93.4 [88.1-96.4]","93.38621","88.14047","96.40624",""
"dptv","EQ_DHS","PUBLISHED","1998","AFR","KEN","","","RUR","","","79.5 [75.6-82.8]","79.45804","75.60033","82.84424",""
"dptv","EQ_DHS","PUBLISHED","2008","AFR","KEN","","","RUR","","","86.2 [82.7-89.1]","86.20187","82.69415","89.09241",""
"dptv","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","URB","","","53.5 [45.4-61.5]","53.54096","45.39642","61.50093",""
"dptv","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","RUR","","","78.6 [75.5-81.4]","78.57387","75.46364","81.38708",""
"dptv","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","URB","","","90.4 [86.3-93.4]","90.39493","86.29088","93.36484",""
"dptv","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","RUR","","","82.2 [78.8-85.2]","82.21748","78.83038","85.16463",""
"dptv","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","URB","","","86.6 [74.8-93.4]","86.58939","74.77135","93.36282",""
"dptv","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","RUR","","","81.9 [77.9-85.3]","81.87031","77.90515","85.25852",""
"dptv","EQ_DHS","PUBLISHED","2014","AFR","LSO","","","URB","","","82.4 [74.1-88.4]","82.35561","74.14176","88.36962",""
"dptv","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","RUR","","","92.4 [89.0-94.9]","92.44055","89.01553","94.85931",""
"dptv","EQ_RHS","PUBLISHED","1997","EUR","MDA","","","URB","","","No data","","","","Not available."
"dptv","EQ_DHS","PUBLISHED","2005","EUR","MDA","","","RUR","","","95.3 [90.2-97.8]","95.33595","90.24790","97.83311",""
"dptv","EQ_MICS","PUBLISHED","2015","AMR","MEX","","","URB","","","69.9 [64.6-74.7]","69.89941","64.58284","74.73017",""
"dptv","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","RUR","","","86.7 [80.5-91.2]","86.71607","80.52987","91.15269",""
"dptv","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","URB","","","93.5 [85.3-97.2]","93.47257","85.33242","97.24120",""
"dptv","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","RUR","","","28.2 [24.0-32.7]","28.16129","23.99735","32.73653",""
"dptv","EQ_DHS","PUBLISHED","2001","AFR","MLI","","","URB","","","68.5 [61.4-74.8]","68.49246","61.43916","74.78510",""
"dptv","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","RUR","","","64.6 [60.8-68.3]","64.64398","60.77615","68.32915",""
"dptv","EQ_MICS","PUBLISHED","2005","WPR","MNG","","","URB","","","91.5 [88.0-94.0]","91.47621","88.00508","94.01122",""
"dptv","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","RUR","","","91.0 [87.7-93.4]","90.95596","87.66788","93.43302",""
"dptv","EQ_MICS","PUBLISHED","2013","WPR","MNG","","","URB","","","99.0 [97.7-99.6]","99.00110","97.71532","99.56647",""
"dptv","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","","RUR","","","50.3 [40.1-60.4]","50.29006","40.12045","60.43572",""
"dptv","EQ_MICS","PUBLISHED","2008","AFR","MOZ","","","RUR","","","69.5 [65.0-73.6]","69.51199","65.04938","73.63573",""
"dptv","EQ_MICS","PUBLISHED","2006","AFR","MWI","","","URB","","","93.2 [88.5-96.0]","93.15260","88.54359","95.99131",""
"dptv","EQ_DHS","PUBLISHED","2010","AFR","MWI","","","RUR","","","93.0 [91.6-94.2]","93.01756","91.63765","94.18420",""
"dptv","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","URB","","","96.4 [93.7-98.0]","96.39327","93.68587","97.96500",""
"dptv","EQ_DHS","PUBLISHED","2015","AFR","MWI","","","RUR","","","93.7 [92.4-94.8]","93.69026","92.36853","94.79597",""
"dptv","EQ_DHS","PUBLISHED","2012","AFR","NER","","","URB","","","86.6 [82.5-89.8]","86.55404","82.53724","89.76151",""
"dptv","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","RUR","","","19.8 [16.1-24.0]","19.79587","16.14919","24.03003",""
"dptv","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","URB","","","41.5 [34.7-48.6]","41.45738","34.68648","48.56717",""
"dptv","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","RUR","","","20.9 [18.4-23.7]","20.91813","18.36715","23.72045",""
"dptv","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","URB","","","55.3 [51.1-59.4]","55.28364","51.13829","59.35682",""
"dptv","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","RUR","","","35.3 [32.7-37.9]","35.27649","32.71099","37.92978",""
"dptv","EQ_DHS","PUBLISHED","1996","SEAR","NPL","","","URB","","","77.4 [66.3-85.6]","77.37248","66.27306","85.61214",""
"dptv","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","","RUR","","","71.7 [66.8-76.1]","71.70933","66.82951","76.12770",""
"dptv","EQ_DHS","PUBLISHED","2006","SEAR","NPL","","","URB","","","92.9 [84.2-97.0]","92.89426","84.22161","96.97137",""
"dptv","EQ_MICS","PUBLISHED","2010","SEAR","NPL","","","RUR","","","71.2 [64.1-77.4]","71.24777","64.13951","77.44257",""
"dptv","EQ_DHS","PUBLISHED","2011","SEAR","NPL","","","URB","","","94.9 [89.4-97.7]","94.93233","89.37689","97.65862",""
"dptv","EQ_MICS","PUBLISHED","2014","SEAR","NPL","","","RUR","","","87.4 [83.6-90.5]","87.42045","83.56007","90.47765",""
"dptv","EQ_DHS","PUBLISHED","2004","AMR","PER","","","URB","","","89.6 [84.0-93.3]","89.55061","84.02821","93.31549",""
"dptv","EQ_DHS","PUBLISHED","2005","AMR","PER","","","RUR","","","84.6 [78.2-89.4]","84.61067","78.17208","89.40742",""
"dptv","EQ_DHS","PUBLISHED","2006","AMR","PER","","","URB","","","87.1 [79.8-92.1]","87.13639","79.79652","92.07455",""
"dptv","EQ_DHS","PUBLISHED","2007","AMR","PER","","","RUR","","","81.6 [76.5-85.8]","81.60030","76.50864","85.79329",""
"dptv","EQ_DHS","PUBLISHED","2008","AMR","PER","","","URB","","","76.5 [70.1-81.9]","76.53433","70.09437","81.94471",""
"dptv","EQ_DHS","PUBLISHED","2009","AMR","PER","","","RUR","","","73.3 [69.2-77.0]","73.29805","69.21635","77.01824",""
"dptv","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","URB","","","84.1 [80.8-86.9]","84.09068","80.83607","86.88226",""
"dptv","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","RUR","","","83.1 [80.0-85.8]","83.06406","79.98844","85.75117",""
"dptv","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","URB","","","87.9 [85.0-90.3]","87.91800","84.99101","90.33907",""
"dptv","EQ_RHS","PUBLISHED","1995","AMR","PRY","","","RUR","","","No data","","","","Not available."
"dptv","EQ_DHS","PUBLISHED","2010","AFR","RWA","","","URB","","","96.3 [91.6-98.4]","96.31017","91.62160","98.42024",""
"dptv","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","URB","","","71.8 [66.1-77.0]","71.83112","66.06340","76.96045",""
"dptv","EQ_MICS","PUBLISHED","2014","EMR","SDN","","","RUR","","","72.3 [68.2-76.1]","72.33765","68.19513","76.12948",""
"dptv","EQ_DHS","PUBLISHED","1997","AFR","SEN","","","URB","","","No data","","","","Not available."
"dptv","EQ_DHS","PUBLISHED","2005","AFR","SEN","","","RUR","","","77.6 [74.3-80.6]","77.63083","74.34347","80.60686",""
"dptv","EQ_DHS","PUBLISHED","2008","AFR","SLE","","","URB","","","70.2 [63.3-76.3]","70.21335","63.33641","76.28340",""
"dptv","EQ_MICS","PUBLISHED","2010","AFR","SLE","","","RUR","","","69.5 [65.1-73.6]","69.54273","65.12869","73.62431",""
"dptv","EQ_DHS","PUBLISHED","2013","AFR","SLE","","","URB","","","78.4 [72.5-83.3]","78.35520","72.47353","83.27023",""
"dptv","EQ_RHS","PUBLISHED","1993","AMR","SLV","","","RUR","","","72.2 [63.0-79.9]","72.22222","62.97331","79.89832",""
"dptv","EQ_RHS","PUBLISHED","1998","AMR","SLV","","","URB","","","84.7 [79.9-88.5]","84.67189","79.87888","88.48772",""
"dptv","EQ_RHS","PUBLISHED","2002","AMR","SLV","","","RUR","","","88.6 [86.4-90.4]","88.58674","86.43053","90.43822",""
"dptv","EQ_MICS","PUBLISHED","2014","EUR","SRB","","","URB","","","89.0 [82.5-93.2]","88.97706","82.53447","93.23785",""
"dptv","EQ_MICS","PUBLISHED","2010","AFR","SSD","","","RUR","","","12.6 [10.2-15.5]","12.63119","10.24757","15.47365",""
"dptv","EQ_DHS","PUBLISHED","2008","AFR","STP","","","URB","","","88.8 [81.4-93.5]","88.79280","81.35389","93.50102",""
"dptv","EQ_MICS","PUBLISHED","2014","AFR","STP","","","RUR","","","91.5 [84.5-95.5]","91.48477","84.52405","95.48208",""
"dptv","EQ_MICS","PUBLISHED","2006","AMR","SUR","","","URB","","","91.3 [86.8-94.4]","91.34497","86.77616","94.43647",""
"dptv","EQ_MICS","PUBLISHED","2010","AMR","SUR","","","RUR","","","64.7 [59.2-69.9]","64.74090","59.19157","69.91909",""
"dptv","EQ_DHS","PUBLISHED","2004","AFR","TCD","","","URB","","","41.9 [34.8-49.2]","41.86010","34.84174","49.22418",""
"dptv","EQ_MICS","PUBLISHED","2010","AFR","TCD","","","RUR","","","17.4 [14.6-20.7]","17.43582","14.57518","20.72170",""
"dptv","EQ_DHS","PUBLISHED","2014","AFR","TCD","","","URB","","","40.1 [34.8-45.6]","40.08291","34.82358","45.58104",""
"dptv","EQ_DHS","PUBLISHED","1998","AFR","TGO","","","RUR","","","36.6 [32.2-41.2]","36.58058","32.19855","41.19661",""
"dptv","EQ_MICS","PUBLISHED","2005","EUR","TJK","","","URB","","","93.3 [86.9-96.7]","93.31715","86.89577","96.71101",""
"dptv","EQ_MICS","PUBLISHED","2006","EUR","TKM","","","URB","","","99.7 [97.9-100.0]","99.70131","97.86172","99.95894",""
"dptv","EQ_MICS","PUBLISHED","2015","EUR","TKM","","","RUR","","","100.0 [100.0-100.0]","100.00000","100.00000","100.00000",""
"dptv","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","URB","","","70.9 [64.9-76.3]","70.90099","64.88551","76.26293",""
"dptv","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","RUR","","","No data","","","","Not available."
"dptv","EQ_DHS","PUBLISHED","1999","AFR","TZA","","","URB","","","89.9 [69.8-97.2]","89.90477","69.76168","97.17334",""
"dptv","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","RUR","","","84.1 [80.4-87.2]","84.08217","80.44547","87.15055",""
"dptv","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","URB","","","97.0 [94.6-98.3]","96.97987","94.62715","98.32065",""
"dptv","EQ_DHS","PUBLISHED","2015","AFR","TZA","","","RUR","","","87.0 [83.4-89.9]","87.00800","83.36987","89.94621",""
"dptv","EQ_DHS","PUBLISHED","1995","AFR","UGA","","","URB","","","75.3 [67.9-81.4]","75.25316","67.92043","81.36952",""
"dptv","EQ_DHS","PUBLISHED","2000","AFR","UGA","","","RUR","","","44.6 [40.5-48.8]","44.61187","40.46357","48.83659",""
"dptv","EQ_MICS","PUBLISHED","2012","EUR","UKR","","","URB","","","73.8 [67.7-79.1]","73.82269","67.71818","79.12862",""
"dptv","EQ_MICS","PUBLISHED","2012","AMR","URY","","","RUR","","","No data","","","","Not available."
"dptv","EQ_DHS","PUBLISHED","1996","EUR","UZB","","","URB","","","85.1 [75.5-91.4]","85.08660","75.47160","91.36386",""
"dptv","EQ_MICS","PUBLISHED","2006","EUR","UZB","","","RUR","","","95.1 [92.5-96.9]","95.12342","92.48734","96.86588",""
"dptv","EQ_DHS","PUBLISHED","1997","WPR","VNM","","","URB","","","77.5 [68.9-84.3]","77.50476","68.86549","84.29354",""
"dptv","EQ_DHS","PUBLISHED","2002","WPR","VNM","","","RUR","","","68.4 [62.0-74.2]","68.41230","62.02266","74.17451",""
"dptv","EQ_DHS","PUBLISHED","2013","EMR","YEM","","","URB","","","76.5 [71.8-80.6]","76.48029","71.82278","80.57614",""
"dptv","EQ_DHS","PUBLISHED","1998","AFR","ZAF","","","RUR","","","71.0 [64.8-76.5]","70.97346","64.75314","76.49450",""
"dptv","EQ_DHS","PUBLISHED","1996","AFR","ZMB","","","URB","","","90.3 [86.3-93.2]","90.28117","86.34713","93.17129",""
"dptv","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","","RUR","","","76.9 [73.1-80.3]","76.86871","73.07701","80.27058",""
"dptv","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","RUR","","","83.5 [80.7-86.0]","83.53045","80.72909","85.99522",""
"dptv","EQ_MICS","PUBLISHED","2014","AFR","ZWE","","","URB","","","92.7 [90.1-94.6]","92.65522","90.09660","94.59248",""
"dptv","EQ_DHS","PUBLISHED","2015","AFR","ZWE","","","RUR","","","81.9 [77.9-85.3]","81.88764","77.91911","85.27767",""
"dptv","EQ_DHS","PUBLISHED","2015","EMR","AFG","NHLM","","","","","54.1 [50.7-57.5]","54.09222","50.65123","57.49461",""
"dptv","EQ_DHS","PUBLISHED","2015","AFR","AGO","SHLM","","","","","61.6 [56.1-66.7]","61.56523","56.14182","66.71559",""
"dptv","EQ_MICS","PUBLISHED","2005","EUR","ALB","PRLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"dptv","EQ_DHS","PUBLISHED","2008","EUR","ALB","PRLM","","","","","98.0 [91.1-99.6]","97.95645","91.08149","99.55750",""
"dptv","EQ_DHS","PUBLISHED","2000","EUR","ARM","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"dptv","EQ_DHS","PUBLISHED","2000","EUR","ARM","SHLM","","","","","89.7 [85.9-92.6]","89.69147","85.85723","92.57610",""
"dptv","EQ_DHS","PUBLISHED","2005","EUR","ARM","SHLM","","","","","70.8 [63.1-77.5]","70.79504","63.05508","77.49230",""
"dptv","EQ_DHS","PUBLISHED","2006","EUR","AZE","PRLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"dptv","EQ_DHS","PUBLISHED","2010","AFR","BDI","NHLM","","","","","95.5 [93.5-96.9]","95.48760","93.50040","96.88745",""
"dptv","EQ_DHS","PUBLISHED","1996","AFR","BEN","NHLM","","","","","62.6 [56.6-68.1]","62.56222","56.62869","68.14070",""
"dptv","EQ_DHS","PUBLISHED","1996","AFR","BEN","SHLM","","","","","97.3 [82.9-99.6]","97.31004","82.85242","99.63214","Attention - Estimate is based on 25-49 cases."
"dptv","EQ_DHS","PUBLISHED","2006","AFR","BEN","PRLM","","","","","78.1 [74.2-81.5]","78.06381","74.22876","81.47062",""
"dptv","EQ_DHS","PUBLISHED","2011","AFR","BEN","PRLM","","","","","79.6 [74.5-83.9]","79.63425","74.51253","83.94848",""
"dptv","EQ_DHS","PUBLISHED","2003","AFR","BFA","NHLM","","","","","55.4 [50.5-60.3]","55.44765","50.46505","60.32311",""
"dptv","EQ_DHS","PUBLISHED","2003","AFR","BFA","SHLM","","","","","85.3 [70.6-93.3]","85.28857","70.55296","93.34579",""
"dptv","EQ_MICS","PUBLISHED","2006","AFR","BFA","SHLM","","","","","89.7 [74.3-96.3]","89.69181","74.34620","96.31318","Attention - Estimate is based on 25-49 cases."
"dptv","EQ_DHS","PUBLISHED","1993","SEAR","BGD","PRLM","","","","","70.7 [64.5-76.3]","70.71894","64.47054","76.27288",""
"dptv","EQ_DHS","PUBLISHED","1999","SEAR","BGD","NHLM","","","","","65.5 [59.9-70.8]","65.53568","59.86917","70.79240",""
"dptv","EQ_DHS","PUBLISHED","2004","SEAR","BGD","NHLM","","","","","69.2 [62.8-75.0]","69.24902","62.83145","74.99942",""
"dptv","EQ_DHS","PUBLISHED","2004","SEAR","BGD","SHLM","","","","","91.6 [87.7-94.4]","91.63040","87.73663","94.36723",""
"dptv","EQ_DHS","PUBLISHED","2011","SEAR","BGD","PRLM","","","","","91.8 [88.1-94.4]","91.75056","88.09061","94.35778",""
"dptv","EQ_DHS","PUBLISHED","2014","SEAR","BGD","NHLM","","","","","80.1 [72.1-86.3]","80.12375","72.14137","86.25471",""
"dptv","EQ_MICS","PUBLISHED","2006","EUR","BIH","SHLM","","","","","89.2 [84.0-92.8]","89.15976","83.95334","92.82138",""
"dptv","EQ_MICS","PUBLISHED","2005","EUR","BLR","PRLM","","","","","No data","","","","Not available."
"dptv","EQ_MICS","PUBLISHED","2012","EUR","BLR","PRLM","","","","","No data","","","","Not available."
"dptv","EQ_MICS","PUBLISHED","2006","AMR","BLZ","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"dptv","EQ_MICS","PUBLISHED","2006","AMR","BLZ","SHLM","","","","","72.1 [57.5-83.2]","72.12437","57.51304","83.18035",""
"dptv","EQ_MICS","PUBLISHED","2011","AMR","BLZ","SHLM","","","","","73.0 [65.2-79.6]","73.00036","65.20235","79.59766",""
"dptv","EQ_DHS","PUBLISHED","1998","AMR","BOL","PRLM","","","","","41.7 [37.3-46.2]","41.70097","37.29647","46.24202",""
"dptv","EQ_DHS","PUBLISHED","2008","AMR","BOL","NHLM","","","","","85.3 [74.8-91.9]","85.27914","74.75398","91.89223",""
"dptv","EQ_DHS","PUBLISHED","1996","AMR","BRA","NHLM","","","","","59.5 [48.4-69.7]","59.46925","48.37789","69.67151",""
"dptv","EQ_DHS","PUBLISHED","1996","AMR","BRA","SHLM","","","","","84.1 [80.1-87.4]","84.12164","80.12166","87.44287",""
"dptv","EQ_MICS","PUBLISHED","2010","SEAR","BTN","PRLM","","","","","No data","","","","Not available."
"dptv","EQ_DHS","PUBLISHED","1994","AFR","CAF","PRLM","","","","","51.6 [46.1-57.0]","51.59829","46.12183","57.03663",""
"dptv","EQ_MICS","PUBLISHED","2010","AFR","CAF","NHLM","","","","","23.3 [19.5-27.7]","23.33852","19.48218","27.69563",""
"dptv","EQ_MICS","PUBLISHED","2010","AFR","CAF","SHLM","","","","","61.4 [54.2-68.0]","61.35062","54.24972","67.99950",""
"dptv","EQ_DHS","PUBLISHED","1994","AFR","CIV","SHLM","","","","","73.5 [64.4-81.0]","73.53792","64.38816","81.02945",""
"dptv","EQ_MICS","PUBLISHED","2006","AFR","CIV","PRLM","","","","","86.2 [81.0-90.2]","86.20105","80.98676","90.15911",""
"dptv","EQ_DHS","PUBLISHED","1998","AFR","CMR","NHLM","","","","","33.8 [24.9-43.9]","33.78126","24.93767","43.92577",""
"dptv","EQ_DHS","PUBLISHED","2004","AFR","CMR","NHLM","","","","","49.0 [40.9-57.2]","49.03295","40.89779","57.21965",""
"dptv","EQ_DHS","PUBLISHED","2004","AFR","CMR","SHLM","","","","","77.4 [72.8-81.4]","77.43734","72.84869","81.44798",""
"dptv","EQ_MICS","PUBLISHED","2014","AFR","CMR","PRLM","","","","","84.3 [79.5-88.2]","84.34221","79.54790","88.17965",""
"dptv","EQ_MICS","PUBLISHED","2010","AFR","COD","NHLM","","","","","53.9 [45.6-62.0]","53.87887","45.55696","61.99006",""
