"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SDGWSHBOD","PUBLISHED","2016","EMR","AFG","MLE","12.6","12.61297","","",""
"SDGWSHBOD","PUBLISHED","2016","AFR","AGO","MLE","52.6","52.62506","","",""
"SDGWSHBOD","PUBLISHED","2016","EUR","ALB","MLE","0.2","0.20650","","",""
"SDGWSHBOD","PUBLISHED","2016","EMR","ARE","MLE","<0.1","0.02450","","",""
"SDGWSHBOD","PUBLISHED","2016","AMR","ARG","MLE","0.3","0.32166","","",""
"SDGWSHBOD","PUBLISHED","2016","EUR","ARM","MLE","0.2","0.19032","","",""
"SDGWSHBOD","PUBLISHED","2016","AMR","ATG","MLE","0.1","0.12469","","",""
"SDGWSHBOD","PUBLISHED","2016","WPR","AUS","MLE","0.1","0.07103","","",""
"SDGWSHBOD","PUBLISHED","2016","EUR","AUT","MLE","0.1","0.09539","","",""
"SDGWSHBOD","PUBLISHED","2016","EUR","AZE","MLE","1.3","1.28588","","",""
"SDGWSHBOD","PUBLISHED","2016","AFR","BDI","MLE","64.0","63.98737","","",""
"SDGWSHBOD","PUBLISHED","2016","EUR","BEL","MLE","0.2","0.20645","","",""
"SDGWSHBOD","PUBLISHED","2016","AFR","BEN","MLE","65.1","65.12923","","",""
"SDGWSHBOD","PUBLISHED","2016","AFR","BFA","MLE","45.5","45.51959","","",""
"SDGWSHBOD","PUBLISHED","2016","SEAR","BGD","MLE","10.1","10.09350","","",""
"SDGWSHBOD","PUBLISHED","2016","EUR","BGR","MLE","0.1","0.12216","","",""
"SDGWSHBOD","PUBLISHED","2016","EMR","BHR","MLE","<0.1","0.03440","","",""
"SDGWSHBOD","PUBLISHED","2016","AMR","BHS","MLE","0.1","0.07032","","",""
"SDGWSHBOD","PUBLISHED","2016","EUR","BIH","MLE","0.1","0.07647","","",""
"SDGWSHBOD","PUBLISHED","2016","EUR","BLR","MLE","0.1","0.05022","","",""
"SDGWSHBOD","PUBLISHED","2016","AMR","BLZ","MLE","1.0","1.04043","","",""
"SDGWSHBOD","PUBLISHED","2016","AMR","BOL","MLE","6.2","6.22563","","",""
"SDGWSHBOD","PUBLISHED","2016","AMR","BRA","MLE","1.0","0.97233","","",""
"SDGWSHBOD","PUBLISHED","2016","AMR","BRB","MLE","0.1","0.09322","","",""
"SDGWSHBOD","PUBLISHED","2016","WPR","BRN","MLE","<0.1","0.04623","","",""
