"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SA_0000001473","PUBLISHED","2004","EUR","FIN","BTSX","23.9","23.90000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","ISL","BTSX","4.8","4.80000","","",""
"SA_0000001473","PUBLISHED","2004","AMR","MEX","MLE","6.5","6.50000","","",""
"SA_0000001473","PUBLISHED","2004","AMR","MEX","FMLE","4.0","4.00000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","NOR","BTSX","8.3","8.30000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","SWE","BTSX","11.5","11.50000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","NOR","MLE","14.9","14.90000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","FIN","FMLE",".","","","",""
"SA_0000001473","PUBLISHED","2004","EUR","FIN","MLE",".","","","",""
"SA_0000001473","PUBLISHED","2004","EUR","DEU","BTSX","19.8","19.80000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","DEU","MLE","30.4","30.40000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","DEU","FMLE","9.6","9.60000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","ISL","FMLE",".","","","",""
"SA_0000001473","PUBLISHED","2004","EUR","ISL","MLE",".","","","",""
"SA_0000001473","PUBLISHED","2004","AMR","MEX","BTSX",".","","","",""
"SA_0000001473","PUBLISHED","2004","EUR","NOR","FMLE","3.7","3.70000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","SWE","FMLE",".","","","",""
"SA_0000001473","PUBLISHED","2004","EUR","SWE","MLE",".","","","",""
"SA_0000001473","PUBLISHED","2004","EUR","UKR","MLE","281.5","281.50000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","UKR","BTSX","167.4","167.40000","","",""
"SA_0000001473","PUBLISHED","2004","EUR","UKR","FMLE","72.2","72.20000","","",""
"SA_0000001473","PUBLISHED","1992","EUR","DNK","BTSX","24.6","24.60000","","",""
"SA_0000001473","PUBLISHED","1992","EUR","POL","BTSX","5.9","5.90000","","",""
"SA_0000001473","PUBLISHED","1992","EUR","TUR","BTSX","1.2","1.20000","","",""
