"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RESIDENCEAREATYPE","Display Value","Numeric","Low","High","Comments"
"WSH_WATER_BASIC","PUBLISHED","2000","AFR","DZA","RUR","83","83.32201","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","AFR","DZA","TOTL","90","89.83726","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","AFR","DZA","URB","94","94.19543","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AFR","DZA","RUR","84","83.67994","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AFR","DZA","TOTL","90","90.11460","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AFR","DZA","URB","94","94.27860","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AFR","DZA","RUR","84","84.03786","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AFR","DZA","TOTL","90","90.38717","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AFR","DZA","URB","94","94.36177","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AFR","DZA","RUR","84","84.39580","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AFR","DZA","TOTL","91","90.65481","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AFR","DZA","URB","94","94.44494","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AFR","DZA","RUR","85","84.75372","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AFR","DZA","TOTL","91","90.91754","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AFR","DZA","URB","95","94.52810","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AFR","DZA","RUR","85","85.11166","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AFR","DZA","TOTL","91","91.17525","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AFR","DZA","URB","95","94.61127","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AFR","DZA","RUR","85","85.46959","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AFR","DZA","TOTL","91","91.42819","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AFR","DZA","URB","95","94.69444","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","AFR","DZA","RUR","86","85.82751","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","AFR","DZA","TOTL","92","91.67622","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","AFR","DZA","URB","95","94.77760","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","AFR","DZA","RUR","86","86.18545","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","AFR","DZA","TOTL","92","91.91957","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","AFR","DZA","URB","95","94.86077","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","AFR","DZA","RUR","87","86.54337","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","AFR","DZA","TOTL","92","92.15714","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","AFR","DZA","URB","95","94.94393","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","AFR","DZA","RUR","87","86.90131","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","AFR","DZA","TOTL","92","92.38947","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","AFR","DZA","URB","95","95.02710","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","AFR","DZA","RUR","87","87.25924","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","AFR","DZA","TOTL","93","92.61646","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","AFR","DZA","URB","95","95.11027","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","AFR","DZA","RUR","88","87.61716","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","AFR","DZA","TOTL","93","92.83835","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","AFR","DZA","URB","95","95.19344","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","AFR","DZA","RUR","88","87.97510","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","AFR","DZA","TOTL","93","93.05519","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","AFR","DZA","URB","95","95.27660","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","AFR","DZA","RUR","88","88.33302","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","AFR","DZA","TOTL","93","93.26727","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","AFR","DZA","URB","95","95.35976","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","AFR","DZA","RUR","89","88.69096","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","AFR","DZA","TOTL","93","93.47459","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","AFR","DZA","URB","95","95.44293","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","AFR","DZA","RUR","89","88.69096","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","AFR","DZA","TOTL","94","93.51585","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","AFR","DZA","URB","95","95.44293","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","AFR","DZA","RUR","89","88.69096","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","AFR","DZA","TOTL","94","93.55589","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","AFR","DZA","URB","95","95.44293","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","EUR","AND","TOTL","100","99.99999","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","EUR","AND","TOTL","100","100.00001","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","EUR","AND","TOTL","100","99.99999","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","EUR","AND","RUR","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","EUR","AND","TOTL","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","EUR","AND","URB","100","100.00000","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","AFR","AGO","RUR","21","21.15264","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","AFR","AGO","TOTL","41","41.14431","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","AFR","AGO","URB","61","61.06653","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AFR","AGO","RUR","22","21.52822","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AFR","AGO","TOTL","42","42.25467","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AFR","AGO","URB","62","61.95116","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AFR","AGO","RUR","22","21.90311","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AFR","AGO","TOTL","43","43.37680","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AFR","AGO","URB","63","62.83578","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AFR","AGO","RUR","22","22.27731","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AFR","AGO","TOTL","44","44.36387","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AFR","AGO","URB","63","63.44902","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AFR","AGO","RUR","23","22.65083","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AFR","AGO","TOTL","45","45.35134","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AFR","AGO","URB","64","64.05471","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AFR","AGO","RUR","23","23.02367","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AFR","AGO","TOTL","46","46.33602","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AFR","AGO","URB","65","64.65286","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AFR","AGO","RUR","23","23.39582","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AFR","AGO","TOTL","47","47.15023","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AFR","AGO","URB","65","65.24348","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","AFR","AGO","RUR","24","23.76729","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","AFR","AGO","TOTL","48","47.96147","","",""
"WSH_WATER_BASIC","PUBLISHED","2007","AFR","AGO","URB","66","65.82657","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","AFR","AGO","RUR","24","24.13807","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","AFR","AGO","TOTL","49","48.77040","","",""
"WSH_WATER_BASIC","PUBLISHED","2008","AFR","AGO","URB","66","66.40212","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","AFR","AGO","RUR","25","24.50817","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","AFR","AGO","TOTL","50","49.57516","","",""
"WSH_WATER_BASIC","PUBLISHED","2009","AFR","AGO","URB","67","66.97013","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","AFR","AGO","RUR","25","24.87758","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","AFR","AGO","TOTL","50","50.37684","","",""
"WSH_WATER_BASIC","PUBLISHED","2010","AFR","AGO","URB","68","67.53061","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","AFR","AGO","RUR","25","25.24631","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","AFR","AGO","TOTL","51","51.17484","","",""
"WSH_WATER_BASIC","PUBLISHED","2011","AFR","AGO","URB","68","68.08356","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","AFR","AGO","RUR","26","25.61435","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","AFR","AGO","TOTL","52","51.96854","","",""
"WSH_WATER_BASIC","PUBLISHED","2012","AFR","AGO","URB","69","68.62896","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","AFR","AGO","RUR","26","25.98171","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","AFR","AGO","TOTL","53","52.75735","","",""
"WSH_WATER_BASIC","PUBLISHED","2013","AFR","AGO","URB","69","69.16683","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","AFR","AGO","RUR","26","26.34838","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","AFR","AGO","TOTL","54","53.54151","","",""
"WSH_WATER_BASIC","PUBLISHED","2014","AFR","AGO","URB","70","69.69717","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","AFR","AGO","RUR","27","26.71437","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","AFR","AGO","TOTL","54","54.31693","","",""
"WSH_WATER_BASIC","PUBLISHED","2015","AFR","AGO","URB","70","70.21996","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","AFR","AGO","RUR","27","27.07967","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","AFR","AGO","TOTL","55","55.08428","","",""
"WSH_WATER_BASIC","PUBLISHED","2016","AFR","AGO","URB","71","70.73523","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","AFR","AGO","RUR","27","27.44429","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","AFR","AGO","TOTL","56","55.84290","","",""
"WSH_WATER_BASIC","PUBLISHED","2017","AFR","AGO","URB","71","71.24296","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","AMR","ATG","RUR","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","AMR","ATG","TOTL","98","98.25377","","",""
"WSH_WATER_BASIC","PUBLISHED","2000","AMR","ATG","URB","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AMR","ATG","RUR","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AMR","ATG","TOTL","98","98.13726","","",""
"WSH_WATER_BASIC","PUBLISHED","2001","AMR","ATG","URB","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AMR","ATG","RUR","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AMR","ATG","TOTL","98","98.02075","","",""
"WSH_WATER_BASIC","PUBLISHED","2002","AMR","ATG","URB","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AMR","ATG","RUR","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AMR","ATG","TOTL","98","97.90424","","",""
"WSH_WATER_BASIC","PUBLISHED","2003","AMR","ATG","URB","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AMR","ATG","RUR","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AMR","ATG","TOTL","98","97.78774","","",""
"WSH_WATER_BASIC","PUBLISHED","2004","AMR","ATG","URB","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AMR","ATG","RUR","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AMR","ATG","TOTL","98","97.67123","","",""
"WSH_WATER_BASIC","PUBLISHED","2005","AMR","ATG","URB","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AMR","ATG","RUR","","","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AMR","ATG","TOTL","98","97.55473","","",""
"WSH_WATER_BASIC","PUBLISHED","2006","AMR","ATG","URB","","","","",""
