"GHO","PUBLISHSTATE","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"M_def_2_prev_youth","PUBLISHED","AFR","MUS","FMLE","9.4","9.40000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","BIH","FMLE","9.4","9.40000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","ROU","BTSX","9.4","9.40000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","COM","BTSX","9.6","9.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","IRL","FMLE","10.0","10.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","LSO","BTSX","10.1","10.10000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","TTO","BTSX","10.2","10.20000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","CHN","MLE","10.6","10.60000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","GMB","BTSX","10.8","10.80000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","BEL","FMLE","11.0","11.00000","","","Flemish Region only"
"M_def_2_prev_youth","PUBLISHED","EUR","BEL","BTSX","11.0","11.00000","","","Flemish Region only"
"M_def_2_prev_youth","PUBLISHED","AFR","COG","MLE","11.3","11.30000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","PRY","MLE","11.3","11.30000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","DMA","BTSX","11.6","11.60000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","FJI","BTSX","11.7","11.70000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","LSO","MLE","11.8","11.80000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","RUS","BTSX","12.0","12.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","TUR","MLE","12.1","12.10000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","NAM","MLE","12.3","12.30000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","MEX","FMLE","12.9","12.90000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","LTU","FMLE","13.0","13.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","CIV","BTSX","13.7","13.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","FRA","FMLE","14.0","14.00000","","",""
"M_def_2_prev_youth","PUBLISHED","SEAR","BTN","BTSX","14.0","14.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","KWT","BTSX","15.9","15.90000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","UKR","BTSX","16.6","16.60000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","MRT","FMLE","16.8","16.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","NIC","FMLE","17.4","17.40000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","JAM","BTSX","17.8","17.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","BWA","MLE","18.1","18.10000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","SRB","MLE","18.2","18.20000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","TON","FMLE","18.9","18.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","CIV","MLE","20.9","20.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","NIC","BTSX","21.2","21.20000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","KIR","BTSX","26.1","26.10000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","HRV","BTSX","27.2","27.20000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","CZE","FMLE","33.1","33.10000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","PNG","FMLE","35.8","35.80000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","TON","MLE","37.5","37.50000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","PNG","MLE","52.1","52.10000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","JPN","BTSX","Not available","","","","Data not reported / not available"
"M_def_2_prev_youth","PUBLISHED","EMR","OMN","FMLE","0.6","0.60000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","LAO","FMLE","1.1","1.10000","","",""
"M_def_2_prev_youth","PUBLISHED","SEAR","LKA","BTSX","1.5","1.50000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","KAZ","BTSX","1.7","1.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","AZE","MLE","1.8","1.80000","","","Manufactured cigarettes only"
"M_def_2_prev_youth","PUBLISHED","WPR","CHN","FMLE","1.8","1.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","ETH","BTSX","1.9","1.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","TZA","MLE","2.2","2.20000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","MOZ","BTSX","2.3","2.30000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","ETH","MLE","2.5","2.50000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","NZL","FMLE","2.9","2.90000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","OMN","MLE","3.1","3.10000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","CPV","BTSX","3.5","3.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","CPV","MLE","3.7","3.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","EGY","BTSX","3.7","3.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","KGZ","MLE","4.0","4.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","CAF","FMLE","4.3","4.30000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","BRN","FMLE","4.3","4.30000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","SEN","MLE","4.7","4.70000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","TGO","BTSX","4.8","4.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","PAN","BTSX","5.0","5.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","SAU","FMLE","5.0","5.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","MAR","BTSX","5.2","5.20000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","PRY","FMLE","5.5","5.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","VEN","BTSX","5.6","5.60000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","BDI","MLE","5.8","5.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","SLE","BTSX","5.8","5.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","MWI","MLE","5.9","5.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","STP","MLE","6.1","6.10000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","ATG","FMLE","6.1","6.10000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","SDN","BTSX","6.1","6.10000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","TTO","FMLE","6.9","6.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","TGO","MLE","7.4","7.40000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","FJI","FMLE","7.4","7.40000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","TCD","BTSX","7.5","7.50000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","CYP","FMLE","7.5","7.50000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","POL","FMLE","8.0","8.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","PRY","BTSX","8.3","8.30000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","TUR","FMLE","8.3","8.30000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","LCA","FMLE","8.5","8.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","GTM","FMLE","9.1","9.10000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","IRL","BTSX","10.0","10.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","NLD","MLE","10.0","10.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","URY","BTSX","10.5","10.50000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","MHL","FMLE","10.6","10.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","CHE","BTSX","11.0","11.00000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","PHL","BTSX","11.0","11.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","SLV","MLE","11.2","11.20000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","SWE","MLE","11.5","11.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","BFA","MLE","11.9","11.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","NAM","BTSX","11.9","11.90000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","POL","MLE","12.0","12.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","TUN","MLE","12.4","12.40000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","ZAF","BTSX","12.7","12.70000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","VCT","BTSX","12.8","12.80000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","GRC","FMLE","13.3","13.30000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","SVN","MLE","13.3","13.30000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","BRN","MLE","13.9","13.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","BWA","BTSX","14.3","14.30000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","MEX","BTSX","14.6","14.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","RUS","MLE","15.0","15.00000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","PHL","MLE","16.0","16.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","SYC","BTSX","17.2","17.20000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","AUT","MLE","18.0","18.00000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","FSM","FMLE","18.6","18.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","UKR","MLE","18.7","18.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","LTU","BTSX","20.0","20.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","BLR","FMLE","21.7","21.70000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","NIU","MLE","23.3","23.30000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","SVK","BTSX","23.5","23.50000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","KWT","MLE","23.7","23.70000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","NRU","FMLE","24.5","24.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","MDG","MLE","30.7","30.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","LBN","FMLE","31.4","31.40000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","KHM","FMLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_youth","PUBLISHED","EUR","LUX","MLE","Not available","","","","Data not reported / not available"
"M_def_2_prev_youth","PUBLISHED","AFR","AGO","FMLE","0.3","0.30000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","JPN","MLE","0.5","0.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","ERI","FMLE","0.6","0.60000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","NER","FMLE","0.6","0.60000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","AUS","FMLE","0.9","0.90000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","AUS","BTSX","1.0","1.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","TGO","FMLE","1.2","1.20000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","ZWE","FMLE","1.5","1.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","GIN","FMLE","1.6","1.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","TUN","FMLE","1.6","1.60000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","RWA","BTSX","1.8","1.80000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","MNG","FMLE","1.9","1.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","LBR","MLE","2.0","2.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","KAZ","MLE","2.0","2.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","MLI","FMLE","2.5","2.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","CMR","FMLE","2.8","2.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","GNB","FMLE","3.0","3.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","ZWE","BTSX","3.2","3.20000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","GEO","FMLE","3.8","3.80000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","DEU","FMLE","4.4","4.40000","","",""
"M_def_2_prev_youth","PUBLISHED","SEAR","IND","BTSX","4.4","4.40000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","SOM","FMLE","4.5","4.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","UGA","FMLE","4.7","4.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","SYR","FMLE","4.8","4.80000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","KOR","BTSX","4.8","4.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","UGA","MLE","5.0","5.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","DOM","MLE","5.2","5.20000","","",""
"M_def_2_prev_youth","PUBLISHED","SEAR","NPL","MLE","5.5","5.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","DZA","BTSX","5.7","5.70000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","MNG","MLE","5.9","5.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","ZMB","MLE","6.2","6.20000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","SWZ","BTSX","6.4","6.40000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","PHL","FMLE","6.4","6.40000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","SLE","MLE","6.6","6.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","TUN","BTSX","6.6","6.60000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","GUY","FMLE","6.8","6.80000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","MAR","MLE","7.4","7.40000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","CAF","BTSX","8.1","8.10000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","SUR","FMLE","8.6","8.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","SAU","BTSX","8.9","8.90000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","NLD","BTSX","9.0","9.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","BOL","FMLE","9.9","9.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","GRD","MLE","9.9","9.90000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","DNK","MLE","10.0","10.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","CHE","FMLE","10.0","10.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","SUR","BTSX","10.4","10.40000","","",""
"M_def_2_prev_youth","PUBLISHED","SEAR","TLS","FMLE","11.0","11.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","BOL","BTSX","11.3","11.30000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","JOR","BTSX","11.9","11.90000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","DZA","MLE","12.2","12.20000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","SUR","MLE","12.5","12.50000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","BRB","MLE","12.7","12.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","SAU","MLE","13.0","13.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","EST","BTSX","13.0","13.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","CHE","MLE","13.0","13.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","CUB","MLE","13.1","13.10000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","MHL","BTSX","13.3","13.30000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","CYP","BTSX","13.9","13.90000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","FRA","BTSX","14.0","14.00000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","LAO","MLE","14.3","14.30000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","FRA","MLE","15.0","15.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","BOL","MLE","15.3","15.30000","","",""
"M_def_2_prev_youth","PUBLISHED","EMR","SYR","MLE","16.2","16.20000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","GRC","BTSX","16.4","16.40000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","ALB","MLE","17.6","17.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","SRB","BTSX","17.8","17.80000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","MDG","BTSX","19.3","19.30000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","GRC","MLE","19.3","19.30000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","KIR","FMLE","19.5","19.50000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","COK","MLE","19.9","19.90000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","CYP","MLE","20.7","20.70000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","AUT","FMLE","21.0","21.00000","","",""
"M_def_2_prev_youth","PUBLISHED","AFR","MUS","MLE","23.3","23.30000","","",""
"M_def_2_prev_youth","PUBLISHED","AMR","NIC","MLE","25.6","25.60000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","LTU","MLE","26.0","26.00000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","HRV","FMLE","27.0","27.00000","","",""
"M_def_2_prev_youth","PUBLISHED","WPR","FSM","BTSX","27.2","27.20000","","",""
"M_def_2_prev_youth","PUBLISHED","EUR","LVA","BTSX","31.5","31.50000","","",""
