"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","WORLDBANKREGION","UNSDGREGION","Display Value","Numeric","Low","High","Comments"
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","","UNSDG_SUBSAHARANAFRICA","1.67","1.67446","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","","UNSDG_WESTERNASIANORTHERNAFR","0.35","0.34661","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","UN_Africa","","","","1.42","1.42317","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","WB_ECA","","0.05","0.04591","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","WB_EAP","","0.82","0.82206","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","WB_UMI","","","0.71","0.71481","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","WB_LMI","","","2.15","2.15211","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","WB_LI","","","1.21","1.21142","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","WB_HI","","","0.04","0.03591","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","UN_Oceania","","","","0.00","0.00000","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","UN_Northern_America","","","","0.00","0.00286","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","UN_Latin America_Caribbean","","","","0.23","0.23468","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","UN_Europe","","","","0.02","0.02074","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","UN_Asia","","","","1.66","1.66366","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","UN_Africa","","","","1.30","1.30036","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","","UNSDG_WESTERNASIANORTHERNAFR","0.23","0.22599","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","","UNSDG_SUBSAHARANAFRICA","1.54","1.53975","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","","UNSDG_OCEANIA","0.00","0.00000","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","","UNSDG_NORTHERNAMR","0.00","0.00286","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","","UNSDG_LAC","0.23","0.23468","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","","UNSDG_EUROPE","0.02","0.02074","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","0.84","0.83676","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","","","","","UNSDG_CENTRALASIASOUTHERNASIA","2.83","2.83183","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","WPR","","","","","0.94","0.94186","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","SEAR","","","","","2.76","2.75801","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","GLOBAL","UN_World","WB_WORLD_INCOME","GLOBAL","UNSDG_WORLD","1.23","1.22633","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2015","EUR","","","","","0.05","0.04553","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","UN_Asia","","","","2.06","2.05629","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","","UNSDG_EUROPE","0.05","0.05066","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","","UNSDG_LAC","0.69","0.69370","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","","UNSDG_NORTHERNAMR","0.00","0.00252","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","","UNSDG_OCEANIA","0.00","0.00000","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","","UNSDG_SUBSAHARANAFRICA","1.39","1.38983","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","","UNSDG_WESTERNASIANORTHERNAFR","0.56","0.55734","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","UN_Africa","","","","1.22","1.22079","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","UN_Asia","","","","2.58","2.58346","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","UN_Europe","","","","0.05","0.05066","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","UN_Latin America_Caribbean","","","","0.69","0.69370","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","UN_Northern_America","","","","0.00","0.00252","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","UN_Oceania","","","","0.00","0.00000","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","WB_HI","","","0.05","0.05278","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","WB_LI","","","3.15","3.15336","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","WB_LMI","","","1.59","1.58535","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","WB_UMI","","","0.18","0.17772","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","WB_EAP","","1.79","1.78565","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","WB_ECA","","0.10","0.10390","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","WB_LAC","","0.69","0.69370","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","WB_MNA","","0.55","0.55009","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","UN_Europe","","","","0.02","0.02230","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","UN_Latin America_Caribbean","","","","0.52","0.51938","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","UN_Northern_America","","","","0.00","0.00314","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","UN_Oceania","","","","0.00","0.00000","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","WB_HI","","","0.06","0.05832","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","WB_LI","","","1.72","1.72085","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","WB_LMI","","","2.37","2.37221","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","WB_UMI","","","1.18","1.17649","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","WB_EAP","","1.32","1.31933","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","WB_ECA","","0.09","0.08725","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","WB_LAC","","0.52","0.51938","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","WB_MNA","","0.26","0.26015","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","WB_NAR","","0.00","0.00314","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","WB_SAR","","3.39","3.38813","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2010","","","","WB_SSA","","1.64","1.63727","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","AFR","","","","","1.38","1.38074","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","AMR","","","","","0.44","0.43769","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","EMR","","","","","0.93","0.93271","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","EUR","","","","","0.10","0.10208","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","GLOBAL","UN_World","WB_WORLD_INCOME","GLOBAL","UNSDG_WORLD","1.80","1.79974","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","SEAR","","","","","3.64","3.64148","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","WPR","","","","","2.01","2.00765","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","","UNSDG_CENTRALASIASOUTHERNASIA","3.80","3.80181","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","1.81","1.81479","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","WB_NAR","","0.00","0.00252","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","WB_LI","","","3.30","3.29546","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","WB_LMI","","","1.88","1.88397","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","WB_UMI","","","0.38","0.37902","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","WB_EAP","","2.16","2.16244","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","WB_ECA","","0.23","0.22719","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","WB_LAC","","0.64","0.64169","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","WB_MNA","","0.61","0.60630","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","WB_NAR","","0.01","0.00764","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","WB_SAR","","3.69","3.69173","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","WB_SSA","","3.24","3.23962","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","WB_SAR","","4.08","4.08281","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2005","","","","WB_SSA","","1.38","1.37746","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","AFR","","","","","3.26","3.25515","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","AMR","","","","","0.40","0.40292","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","EMR","","","","","1.34","1.34273","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","EUR","","","","","0.23","0.22581","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","GLOBAL","UN_World","WB_WORLD_INCOME","GLOBAL","UNSDG_WORLD","2.03","2.03418","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","SEAR","","","","","3.23","3.22950","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","WPR","","","","","2.38","2.38435","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","","UNSDG_CENTRALASIASOUTHERNASIA","3.48","3.48006","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","","UNSDG_EASTERNASIASOUTHEASTERNASIA","2.20","2.19664","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","","UNSDG_EUROPE","0.10","0.09912","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","","UNSDG_LAC","0.64","0.64169","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","","UNSDG_NORTHERNAMR","0.01","0.00764","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","","UNSDG_OCEANIA","0.00","0.00000","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","","UNSDG_SUBSAHARANAFRICA","3.32","3.32310","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","","","UNSDG_WESTERNASIANORTHERNAFR","0.62","0.62398","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","UN_Africa","","","","2.77","2.77238","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","UN_Asia","","","","2.64","2.63959","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","UN_Europe","","","","0.10","0.09912","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","UN_Latin America_Caribbean","","","","0.64","0.64169","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","UN_Northern_America","","","","0.01","0.00764","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","UN_Oceania","","","","0.00","0.00000","","",""
"FINPROTECTION_IMP_NP_190_LEVEL_SH","PUBLISHED","2000","","","WB_HI","","","0.07","0.06765","","",""
