"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","INADEQUACY","Display Value","Numeric","Low","High","Comments"
"WSH_20_WAT","PUBLISHED","2016","AFR","UGA","YEARSALL","BTSX","INADEQUATE_WATER","0.34 [0.16-0.46]","0.34000","0.16000","0.46000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","BEN","YEARSALL","BTSX","INADEQUATE_WATER","0.41 [0.22-0.52]","0.41000","0.22000","0.52000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","GUY","YEARSALL","BTSX","INADEQUATE_WATER","0.33 [0.08-0.48]","0.33000","0.08000","0.48000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","SLE","YEARSALL","BTSX","INADEQUATE_WATER","0.42 [0.23-0.54]","0.42000","0.23000","0.54000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","MDV","YEARSALL","BTSX","INADEQUATE_WATER","0.25 [0.05-0.38]","0.25000","0.05000","0.38000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","TON","YEARSALL","BTSX","INADEQUATE_WATER","0.16 [0.00-0.30]","0.16000","0.00000","0.30000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","MMR","YEARSALL","BTSX","INADEQUATE_WATER","0.29 [0.13-0.40]","0.29000","0.13000","0.40000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","UZB","YEARSALL","BTSX","INADEQUATE_WATER","0.07 [0.02-0.11]","0.07000","0.02000","0.11000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","CPV","YEARSALL","BTSX","INADEQUATE_WATER","0.33 [0.03-0.49]","0.33000","0.03000","0.49000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","NGA","YEARSALL","BTSX","INADEQUATE_WATER","0.42 [0.20-0.54]","0.42000","0.20000","0.54000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","ARM","YEARSALL","BTSX","INADEQUATE_WATER","0.31 [0.00-0.50]","0.31000","0.00000","0.50000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","GRD","YEARSALL","BTSX","INADEQUATE_WATER","0.29 [0.05-0.43]","0.29000","0.05000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","VUT","YEARSALL","BTSX","INADEQUATE_WATER","0.35 [0.11-0.49]","0.35000","0.11000","0.49000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","CRI","YEARSALL","BTSX","INADEQUATE_WATER","0.24 [0.00-0.43]","0.24000","0.00000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","LSO","YEARSALL","BTSX","INADEQUATE_WATER","0.37 [0.17-0.50]","0.37000","0.17000","0.50000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","RWA","YEARSALL","BTSX","INADEQUATE_WATER","0.31 [0.15-0.41]","0.31000","0.15000","0.41000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","CAF","YEARSALL","BTSX","INADEQUATE_WATER","0.43 [0.23-0.55]","0.43000","0.23000","0.55000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","BOL","YEARSALL","BTSX","INADEQUATE_WATER","0.28 [0.05-0.42]","0.28000","0.05000","0.42000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","PAN","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.00-0.43]","0.26000","0.00000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","AZE","YEARSALL","BTSX","INADEQUATE_WATER","0.18 [0.04-0.28]","0.18000","0.04000","0.28000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","KIR","YEARSALL","BTSX","INADEQUATE_WATER","0.24 [0.12-0.34]","0.24000","0.12000","0.34000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","ZMB","YEARSALL","BTSX","INADEQUATE_WATER","0.39 [0.21-0.50]","0.39000","0.21000","0.50000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","EGY","YEARSALL","BTSX","INADEQUATE_WATER","0.31 [0.00-0.51]","0.31000","0.00000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","ZWE","YEARSALL","BTSX","INADEQUATE_WATER","0.40 [0.21-0.52]","0.40000","0.21000","0.52000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","BTN","YEARSALL","BTSX","INADEQUATE_WATER","0.02 [0.00-0.03]","0.02000","0.00000","0.03000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","PRY","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.00-0.43]","0.26000","0.00000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","BLZ","YEARSALL","BTSX","INADEQUATE_WATER","0.31 [0.00-0.48]","0.31000","0.00000","0.48000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","KAZ","YEARSALL","BTSX","INADEQUATE_WATER","0.17 [0.04-0.27]","0.17000","0.04000","0.27000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","THA","YEARSALL","BTSX","INADEQUATE_WATER","0.29 [0.06-0.43]","0.29000","0.06000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","GNQ","YEARSALL","BTSX","INADEQUATE_WATER","0.38 [0.19-0.50]","0.38000","0.19000","0.50000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","TCD","YEARSALL","BTSX","INADEQUATE_WATER","0.44 [0.22-0.56]","0.44000","0.22000","0.56000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","DJI","YEARSALL","BTSX","INADEQUATE_WATER","0.37 [0.12-0.51]","0.37000","0.12000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","NPL","YEARSALL","BTSX","INADEQUATE_WATER","0.34 [0.14-0.46]","0.34000","0.14000","0.46000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","IRQ","YEARSALL","BTSX","INADEQUATE_WATER","0.35 [0.06-0.50]","0.35000","0.06000","0.50000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","UKR","YEARSALL","BTSX","INADEQUATE_WATER","0.23 [0.05-0.36]","0.23000","0.05000","0.36000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","MWI","YEARSALL","BTSX","INADEQUATE_WATER","0.40 [0.20-0.52]","0.40000","0.20000","0.52000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","MYS","YEARSALL","BTSX","INADEQUATE_WATER","0.15 [0.00-0.28]","0.15000","0.00000","0.28000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","PAK","YEARSALL","BTSX","INADEQUATE_WATER","0.38 [0.15-0.51]","0.38000","0.15000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","PRK","YEARSALL","BTSX","INADEQUATE_WATER","0.15 [0.00-0.27]","0.15000","0.00000","0.27000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","NIC","YEARSALL","BTSX","INADEQUATE_WATER","0.31 [0.10-0.43]","0.31000","0.10000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","SDN","YEARSALL","BTSX","INADEQUATE_WATER","0.41 [0.22-0.53]","0.41000","0.22000","0.53000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","GIN","YEARSALL","BTSX","INADEQUATE_WATER","0.41 [0.22-0.53]","0.41000","0.22000","0.53000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","KGZ","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.00-0.42]","0.26000","0.00000","0.42000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","COL","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.00-0.42]","0.26000","0.00000","0.42000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","COM","YEARSALL","BTSX","INADEQUATE_WATER","0.33 [0.13-0.45]","0.33000","0.13000","0.45000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","HND","YEARSALL","BTSX","INADEQUATE_WATER","0.27 [0.00-0.44]","0.27000","0.00000","0.44000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","HTI","YEARSALL","BTSX","INADEQUATE_WATER","0.41 [0.23-0.53]","0.41000","0.23000","0.53000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","GAB","YEARSALL","BTSX","INADEQUATE_WATER","0.34 [0.02-0.51]","0.34000","0.02000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","GEO","YEARSALL","BTSX","INADEQUATE_WATER","0.33 [0.00-0.50]","0.33000","0.00000","0.50000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","LBN","YEARSALL","BTSX","INADEQUATE_WATER","0.33 [0.03-0.49]","0.33000","0.03000","0.49000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","LBR","YEARSALL","BTSX","INADEQUATE_WATER","0.43 [0.19-0.56]","0.43000","0.19000","0.56000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","RUS","YEARSALL","BTSX","INADEQUATE_WATER","0.30 [0.00-0.48]","0.30000","0.00000","0.48000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","JAM","YEARSALL","BTSX","INADEQUATE_WATER","0.25 [0.06-0.38]","0.25000","0.06000","0.38000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","LBY","YEARSALL","BTSX","INADEQUATE_WATER","0.31 [0.00-0.49]","0.31000","0.00000","0.49000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","SYR","YEARSALL","BTSX","INADEQUATE_WATER","0.33 [0.00-0.51]","0.33000","0.00000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","VCT","YEARSALL","BTSX","INADEQUATE_WATER","0.29 [0.05-0.43]","0.29000","0.05000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","CIV","YEARSALL","BTSX","INADEQUATE_WATER","0.39 [0.20-0.51]","0.39000","0.20000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","ECU","YEARSALL","BTSX","INADEQUATE_WATER","0.27 [0.00-0.43]","0.27000","0.00000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","MDA","YEARSALL","BTSX","INADEQUATE_WATER","0.28 [0.07-0.41]","0.28000","0.07000","0.41000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","PNG","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.11-0.37]","0.26000","0.11000","0.37000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","SEN","YEARSALL","BTSX","INADEQUATE_WATER","0.37 [0.12-0.51]","0.37000","0.12000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","SLB","YEARSALL","BTSX","INADEQUATE_WATER","0.22 [0.11-0.31]","0.22000","0.11000","0.31000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","TJK","YEARSALL","BTSX","INADEQUATE_WATER","0.15 [0.05-0.23]","0.15000","0.05000","0.23000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","CMR","YEARSALL","BTSX","INADEQUATE_WATER","0.40 [0.22-0.52]","0.40000","0.22000","0.52000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","GMB","YEARSALL","BTSX","INADEQUATE_WATER","0.37 [0.12-0.51]","0.37000","0.12000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","MDG","YEARSALL","BTSX","INADEQUATE_WATER","0.30 [0.15-0.41]","0.30000","0.15000","0.41000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","TUR","YEARSALL","BTSX","INADEQUATE_WATER","0.22 [0.00-0.40]","0.22000","0.00000","0.40000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","GHA","YEARSALL","BTSX","INADEQUATE_WATER","0.40 [0.20-0.52]","0.40000","0.20000","0.52000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","LAO","YEARSALL","BTSX","INADEQUATE_WATER","0.19 [0.07-0.28]","0.19000","0.07000","0.28000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","TZA","YEARSALL","BTSX","INADEQUATE_WATER","0.35 [0.17-0.46]","0.35000","0.17000","0.46000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","BIH","YEARSALL","BTSX","INADEQUATE_WATER","0.32 [0.00-0.51]","0.32000","0.00000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","COG","YEARSALL","BTSX","INADEQUATE_WATER","0.38 [0.20-0.50]","0.38000","0.20000","0.50000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","PER","YEARSALL","BTSX","INADEQUATE_WATER","0.09 [0.02-0.16]","0.09000","0.02000","0.16000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","SLV","YEARSALL","BTSX","INADEQUATE_WATER","0.27 [0.00-0.43]","0.27000","0.00000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","COD","YEARSALL","BTSX","INADEQUATE_WATER","0.43 [0.22-0.56]","0.43000","0.22000","0.56000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","KHM","YEARSALL","BTSX","INADEQUATE_WATER","0.25 [0.10-0.36]","0.25000","0.10000","0.36000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","MNG","YEARSALL","BTSX","INADEQUATE_WATER","0.17 [0.05-0.26]","0.17000","0.05000","0.26000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","SSD","YEARSALL","BTSX","INADEQUATE_WATER","0.44 [0.22-0.56]","0.44000","0.22000","0.56000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","ZAF","YEARSALL","BTSX","INADEQUATE_WATER","0.33 [0.02-0.49]","0.33000","0.02000","0.49000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","YEM","YEARSALL","BTSX","INADEQUATE_WATER","0.39 [0.21-0.51]","0.39000","0.21000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","ALB","YEARSALL","BTSX","INADEQUATE_WATER","0.33 [0.01-0.50]","0.33000","0.01000","0.50000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","BLR","YEARSALL","BTSX","INADEQUATE_WATER","0.24 [0.00-0.40]","0.24000","0.00000","0.40000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","GTM","YEARSALL","BTSX","INADEQUATE_WATER","0.28 [0.03-0.43]","0.28000","0.03000","0.43000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","KEN","YEARSALL","BTSX","INADEQUATE_WATER","0.35 [0.18-0.47]","0.35000","0.18000","0.47000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","BFA","YEARSALL","BTSX","INADEQUATE_WATER","0.43 [0.23-0.55]","0.43000","0.23000","0.55000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","MLI","YEARSALL","BTSX","INADEQUATE_WATER","0.39 [0.20-0.52]","0.39000","0.20000","0.52000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","ROU","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.01-0.41]","0.26000","0.01000","0.41000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","JOR","YEARSALL","BTSX","INADEQUATE_WATER","0.28 [0.00-0.45]","0.28000","0.00000","0.45000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","MOZ","YEARSALL","BTSX","INADEQUATE_WATER","0.42 [0.22-0.54]","0.42000","0.22000","0.54000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","MNE","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.00-0.41]","0.26000","0.00000","0.41000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","NAM","YEARSALL","BTSX","INADEQUATE_WATER","0.35 [0.12-0.49]","0.35000","0.12000","0.49000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","STP","YEARSALL","BTSX","INADEQUATE_WATER","0.36 [0.06-0.51]","0.36000","0.06000","0.51000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","NER","YEARSALL","BTSX","INADEQUATE_WATER","0.43 [0.22-0.55]","0.43000","0.22000","0.55000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","SOM","YEARSALL","BTSX","INADEQUATE_WATER","0.42 [0.21-0.54]","0.42000","0.21000","0.54000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","FJI","YEARSALL","BTSX","INADEQUATE_WATER","0.17 [0.00-0.29]","0.17000","0.00000","0.29000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","LKA","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.08-0.38]","0.26000","0.08000","0.38000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","ERI","YEARSALL","BTSX","INADEQUATE_WATER","0.44 [0.16-0.58]","0.44000","0.16000","0.58000",""
"WSH_20_WAT","PUBLISHED","2016","AFR","ETH","YEARSALL","BTSX","INADEQUATE_WATER","0.43 [0.21-0.56]","0.43000","0.21000","0.56000",""
"WSH_20_WAT","PUBLISHED","2016","WPR","WSM","YEARSALL","BTSX","INADEQUATE_WATER","0.18 [0.00-0.30]","0.18000","0.00000","0.30000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","IDN","YEARSALL","BTSX","INADEQUATE_WATER","0.06 [0.02-0.10]","0.06000","0.02000","0.10000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","LCA","YEARSALL","BTSX","INADEQUATE_WATER","0.26 [0.00-0.44]","0.26000","0.00000","0.44000",""
"WSH_20_WAT","PUBLISHED","2016","SEAR","IND","YEARSALL","BTSX","INADEQUATE_WATER","0.34 [0.13-0.47]","0.34000","0.13000","0.47000",""
"WSH_20_WAT","PUBLISHED","2016","EMR","IRN","YEARSALL","BTSX","INADEQUATE_WATER","0.31 [0.00-0.49]","0.31000","0.00000","0.49000",""
"WSH_20_WAT","PUBLISHED","2016","AMR","MEX","YEARSALL","BTSX","INADEQUATE_WATER","0.25 [0.00-0.42]","0.25000","0.00000","0.42000",""
"WSH_20_WAT","PUBLISHED","2016","EUR","MKD","YEARSALL","BTSX","INADEQUATE_WATER","0.30 [0.00-0.49]","0.30000","0.00000","0.49000",""
