"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201513","","30.0 [23.7-37.1]","30.00000","24.00000","37.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201514","","23.8 [20.3-27.7]","24.00000","20.00000","28.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201515","","17.4 [9.7-29.5]","17.00000","10.00000","29.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201516","","1.9 [0.9-4.2]","2.00000","1.00000","4.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201517","","15.3 [10.6-21.7]","15.00000","11.00000","22.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201518","","17.2 [13.6-21.7]","17.00000","14.00000","22.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201519","","28.9 [23.6-34.7]","29.00000","24.00000","35.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201520","","14.7 [8.3-24.6]","15.00000","8.00000","25.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201521","","31.0 [24.6-38.1]","31.00000","25.00000","38.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201522","","25.0 [19.8-30.9]","25.00000","20.00000","31.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201523","","28.3 [23.0-34.3]","28.00000","23.00000","34.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201524","","23.4 [17.3-30.9]","23.00000","17.00000","31.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201525","","29.6 [23.7-36.3]","30.00000","24.00000","36.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201526","","51.3 [33.5-68.8]","51.00000","34.00000","69.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201527","","60.4 [49.4-70.4]","60.00000","49.00000","70.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201528","","24.0 [18.0-31.1]","24.00000","18.00000","31.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201529","","30.3 [25.9-35.2]","30.00000","26.00000","35.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201530","","30.1 [24.9-35.8]","30.00000","25.00000","36.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201531","","41.7 [33.0-50.8]","42.00000","33.00000","51.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201532","","87.1 [83.4-90.0]","87.00000","83.00000","90.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201533","","66.6 [58.0-74.3]","67.00000","58.00000","74.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201534","","49.4 [40.6-58.3]","49.00000","41.00000","58.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","ALBMICS200001","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","ALBMICS200002","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","ALBMICS200003","","No data","","","","Not available."
"fpsmowho","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","","ALBRHS200201","","No data","","","","Not available."
"fpsmowho","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","","ALBRHS200202","","No data","","","","Not available."
"fpsmowho","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","","ALBRHS200203","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200501","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200502","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200503","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200504","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","ALBDHS200801","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","ALBDHS200802","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","ALBDHS200803","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","","ALBDHS200804","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201701","","12.2 [9.1-16.2]","12.00000","9.00000","16.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201702","","6.3 [3.9-9.9]","6.00000","4.00000","10.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201703","","2.8 [1.2-6.4]","3.00000","1.00000","6.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201704","","6.2 [4.3-9.0]","6.00000","4.00000","9.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201705","","7.5 [4.9-11.5]","8.00000","5.00000","11.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201706","","10.1 [6.6-15.1]","10.00000","7.00000","15.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201707","","6.0 [4.0-8.8]","6.00000","4.00000","9.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201708","","3.0 [1.2-7.5]","3.00000","1.00000","7.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201709","","7.1 [3.5-13.9]","7.00000","3.00000","14.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201710","","11.5 [6.2-20.2]","11.00000","6.00000","20.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201711","","4.3 [2.7-6.8]","4.00000","3.00000","7.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","","ALBDHS201712","","8.7 [5.3-13.7]","9.00000","5.00000","14.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200001","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200002","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200003","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","","DZAMICS200004","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200601","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200602","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200603","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","","DZAMICS200604","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201201","","79.3 [76.3-82.0]","79.00000","76.00000","82.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201202","","79.7 [76.3-82.8]","80.00000","76.00000","83.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201203","","91.0 [89.3-92.4]","91.00000","89.00000","92.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201204","","87.3 [85.4-89.0]","87.00000","85.00000","89.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201205","","86.0 [83.9-87.8]","86.00000","84.00000","88.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201206","","91.7 [90.0-93.0]","92.00000","90.00000","93.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","","DZAMICS201207","","66.9 [62.7-70.9]","67.00000","63.00000","71.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199602","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199603","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199604","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199605","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199606","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199607","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199608","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199609","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199610","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199611","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199612","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199613","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199614","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199615","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199616","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199617","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","","AGOMICS199618","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201501","","22.1 [16.7-28.6]","22.00000","17.00000","29.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201502","","16.7 [11.0-24.7]","17.00000","11.00000","25.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201503","","9.8 [7.4-12.9]","10.00000","7.00000","13.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201504","","37.3 [31.4-43.7]","37.00000","31.00000","44.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201505","","9.5 [4.7-18.2]","10.00000","5.00000","18.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201506","","9.6 [4.7-18.5]","10.00000","5.00000","19.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201507","","16.2 [10.8-23.5]","16.00000","11.00000","24.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201508","","5.2 [2.8-9.4]","5.00000","3.00000","9.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201509","","23.5 [16.7-32.1]","24.00000","17.00000","32.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201510","","11.8 [7.8-17.4]","12.00000","8.00000","17.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201511","","5.0 [2.0-12.3]","5.00000","2.00000","12.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201512","","9.8 [5.1-18.3]","10.00000","5.00000","18.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201513","","3.9 [1.1-12.8]","4.00000","1.00000","13.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201514","","30.7 [23.7-38.6]","31.00000","24.00000","39.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201515","","18.1 [12.0-26.2]","18.00000","12.00000","26.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201516","","20.2 [13.1-30.0]","20.00000","13.00000","30.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201517","","8.5 [4.6-15.4]","9.00000","5.00000","15.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","","AGODHS201518","","8.7 [3.7-19.0]","9.00000","4.00000","19.00000",""
"fpsmowho","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201101","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201102","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201103","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201104","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201105","","No data","","","","Not available."
"fpsmowho","EQ_MICS","PUBLISHED","2011","AMR","ARG","","","","","ARGMICS201106","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200001","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200002","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200003","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200004","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200005","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200006","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200007","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200008","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200009","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200010","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","","ARMDHS200011","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200501","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200502","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200503","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200504","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200505","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200506","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200507","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200508","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200509","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200510","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","","ARMDHS200511","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201001","","27.5 [20.9-35.3]","28.00000","21.00000","35.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201002","","30.9 [24.3-38.5]","31.00000","24.00000","38.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201003","","30.0 [24.0-36.8]","30.00000","24.00000","37.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201004","","35.1 [28.1-42.8]","35.00000","28.00000","43.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201005","","48.8 [38.2-59.5]","49.00000","38.00000","59.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201006","","20.3 [15.5-26.2]","20.00000","15.00000","26.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201007","","34.9 [29.0-41.2]","35.00000","29.00000","41.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201008","","36.8 [30.6-43.5]","37.00000","31.00000","44.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201009","","14.9 [11.6-19.0]","15.00000","12.00000","19.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201010","","17.1 [11.2-25.3]","17.00000","11.00000","25.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","","ARMDHS201011","","54.9 [48.1-61.4]","55.00000","48.00000","61.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201501","","56.1 [50.6-61.4]","56.00000","51.00000","61.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201502","","52.4 [46.6-58.1]","52.00000","47.00000","58.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201503","","47.1 [39.4-54.9]","47.00000","39.00000","55.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201504","","31.6 [27.0-36.6]","32.00000","27.00000","37.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201505","","24.9 [20.6-29.8]","25.00000","21.00000","30.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201506","","18.6 [13.5-25.1]","19.00000","14.00000","25.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201507","","32.9 [28.4-37.8]","33.00000","28.00000","38.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201508","","29.7 [23.3-37.0]","30.00000","23.00000","37.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201509","","34.3 [21.4-50.1]","34.00000","21.00000","50.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201510","","18.1 [12.7-25.2]","18.00000","13.00000","25.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","","ARMDHS201511","","37.1 [28.6-46.5]","37.00000","29.00000","46.00000",""
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200601","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200602","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200603","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200604","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200605","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200606","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200607","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200608","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","","","AZEDHS200609","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199301","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199302","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199303","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199304","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","","BGDDHS199305","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199601","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199602","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199603","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199604","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199605","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","","","BGDDHS199606","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","BGDDHS199901","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","BGDDHS199902","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","BGDDHS199903","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","BGDDHS199904","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","BGDDHS199905","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","","","BGDDHS199906","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","BGDDHS200401","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","BGDDHS200402","","No data","","","","Not available."
"fpsmowho","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","","BGDDHS200403","","No data","","","","Not available."
