"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"asfr1","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","ALBDHS200803","","18.5 [12.6-27.0]","18.00000","13.00000","27.00000",""
"asfr1","EQ_DHS","PUBLISHED","2008","EUR","ALB","","","","ALBDHS200804","","6.2 [2.5-15.0]","6.00000","3.00000","15.00000",""
"asfr1","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","ALBDHS201707","","31.3 [16.9-57.5]","31.00000","17.00000","57.00000",""
"asfr1","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","ALBDHS201708","","23.7 [14.1-39.4]","24.00000","14.00000","39.00000",""
"asfr1","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","ALBDHS201709","","22.3 [11.0-44.7]","22.00000","11.00000","45.00000",""
"asfr1","EQ_DHS","PUBLISHED","2017","EUR","ALB","","","","ALBDHS201710","","10.9 [4.7-25.0]","11.00000","5.00000","25.00000",""
"asfr1","EQ_MICS","PUBLISHED","2000","AFR","DZA","","","","DZAMICS200001","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","DZAMICS200601","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","DZAMICS200602","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","DZAMICS200603","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","DZA","","","","DZAMICS200604","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201203","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201204","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201205","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","AFR","DZA","","","","DZAMICS201206","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199608","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199609","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199610","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","1996","AFR","AGO","","","","AGOMICS199611","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201506","","230.4 [191.6-274.3]","230.00000","192.00000","274.00000",""
"asfr1","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201507","","243.8 [205.6-286.6]","244.00000","206.00000","287.00000",""
"asfr1","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201508","","227.6 [197.9-260.3]","228.00000","198.00000","260.00000",""
"asfr1","EQ_DHS","PUBLISHED","2015","AFR","AGO","","","","AGODHS201509","","200.9 [169.2-237.0]","201.00000","169.00000","237.00000",""
"asfr1","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200001","","82.6 [45.1-146.6]","83.00000","45.00000","147.00000","Attention - Estimate is based on 125-249 cases."
"asfr1","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200002","","75.4 [48.5-115.4]","75.00000","49.00000","115.00000",""
"asfr1","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","","ARMDHS200003","","82.6 [57.4-117.4]","83.00000","57.00000","117.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200501","","41.3 [13.5-119.5]","41.00000","13.00000","119.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200502","","47.6 [32.6-68.9]","48.00000","33.00000","69.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","","ARMDHS200503","","25.1 [8.2-74.5]","25.00000","8.00000","75.00000",""
"asfr1","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201001","","37.8 [14.9-92.5]","38.00000","15.00000","93.00000",""
"asfr1","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201002","","30.6 [8.0-109.6]","31.00000","8.00000","110.00000",""
"asfr1","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","","ARMDHS201003","","59.4 [31.8-108.5]","59.00000","32.00000","108.00000",""
"asfr1","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201501","","9.3 [4.0-21.4]","9.00000","4.00000","21.00000",""
"asfr1","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201502","","25.6 [12.3-52.4]","26.00000","12.00000","52.00000","Attention - Estimate is based on 125-249 cases."
"asfr1","EQ_DHS","PUBLISHED","2015","EUR","ARM","","","","ARMDHS201503","","28.7 [14.8-54.9]","29.00000","15.00000","55.00000",""
"asfr1","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199302","","133.5 [121.9-146.0]","133.00000","122.00000","146.00000",""
"asfr1","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199303","","164.8 [153.6-176.6]","165.00000","154.00000","177.00000",""
"asfr1","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199304","","163.7 [144.6-184.9]","164.00000","145.00000","185.00000",""
"asfr1","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","","BGDDHS199305","","178.2 [165.7-191.5]","178.00000","166.00000","191.00000",""
"asfr1","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200401","","131.6 [119.0-145.3]","132.00000","119.00000","145.00000",""
"asfr1","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200402","","142.0 [129.9-155.0]","142.00000","130.00000","155.00000",""
"asfr1","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200403","","147.6 [133.9-162.4]","148.00000","134.00000","162.00000",""
"asfr1","EQ_DHS","PUBLISHED","2004","SEAR","BGD","","","","BGDDHS200404","","156.2 [140.6-173.0]","156.00000","141.00000","173.00000",""
"asfr1","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","BGDMICS200605","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","SEAR","BGD","","","","BGDMICS200606","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201206","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","SEAR","BGD","","","","BGDMICS201207","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201403","","117.6 [107.3-128.8]","118.00000","107.00000","129.00000",""
"asfr1","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201404","","114.1 [102.5-126.9]","114.00000","103.00000","127.00000",""
"asfr1","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201405","","129.7 [118.9-141.4]","130.00000","119.00000","141.00000",""
"asfr1","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","","BGDDHS201406","","122.5 [105.4-142.0]","123.00000","105.00000","142.00000",""
"asfr1","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","BRBMICS201201","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","BRBMICS201202","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","BRBMICS201203","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","","BRBMICS201204","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200503","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200504","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200505","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","","BLRMICS200506","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201201","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201202","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2012","EUR","BLR","","","","BLRMICS201203","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","BLZMICS200603","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","BLZMICS200604","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","BLZMICS200605","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AMR","BLZ","","","","BLZMICS200606","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201102","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201103","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201104","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2011","AMR","BLZ","","","","BLZMICS201105","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","BLZMICS201501","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2015","AMR","BLZ","","","","BLZMICS201502","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199602","","78.9 [58.6-105.5]","79.00000","59.00000","105.00000",""
"asfr1","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199603","","136.1 [111.1-165.6]","136.00000","111.00000","166.00000",""
"asfr1","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199604","","143.7 [118.2-173.7]","144.00000","118.00000","174.00000",""
"asfr1","EQ_DHS","PUBLISHED","1996","AFR","BEN","","","","BENDHS199605","","95.2 [68.5-130.8]","95.00000","69.00000","131.00000",""
"asfr1","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200609","","105.8 [85.6-130.2]","106.00000","86.00000","130.00000",""
"asfr1","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200610","","89.2 [74.3-106.7]","89.00000","74.00000","107.00000",""
"asfr1","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200611","","121.8 [97.5-151.3]","122.00000","97.00000","151.00000",""
"asfr1","EQ_DHS","PUBLISHED","2006","AFR","BEN","","","","BENDHS200612","","117.8 [100.1-138.1]","118.00000","100.00000","138.00000",""
"asfr1","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201102","","155.4 [132.6-181.4]","155.00000","133.00000","181.00000",""
"asfr1","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201103","","88.6 [71.0-110.0]","89.00000","71.00000","110.00000",""
"asfr1","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201104","","120.7 [94.9-152.2]","121.00000","95.00000","152.00000",""
"asfr1","EQ_DHS","PUBLISHED","2011","AFR","BEN","","","","BENDHS201105","","103.1 [82.3-128.3]","103.00000","82.00000","128.00000",""
"asfr1","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201411","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2014","AFR","BEN","","","","BENMICS201412","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201704","","135.6 [114.5-160.0]","136.00000","114.00000","160.00000",""
"asfr1","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201705","","104.2 [87.1-124.2]","104.00000","87.00000","124.00000",""
"asfr1","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201706","","85.0 [65.7-109.2]","85.00000","66.00000","109.00000",""
"asfr1","EQ_DHS","PUBLISHED","2017","AFR","BEN","","","","BENDHS201707","","136.9 [111.3-167.4]","137.00000","111.00000","167.00000",""
"asfr1","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201001","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201002","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201015","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201016","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201017","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","","BTNMICS201018","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199401","","82.2 [70.7-95.3]","82.00000","71.00000","95.00000",""
"asfr1","EQ_DHS","PUBLISHED","1994","AMR","BOL","","","","BOLDHS199402","","121.8 [104.9-140.9]","122.00000","105.00000","141.00000",""
"asfr1","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199802","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199802","","66.6 [55.3-80.0]","67.00000","55.00000","80.00000",""
"asfr1","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199803","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199803","","86.5 [68.3-109.1]","87.00000","68.00000","109.00000",""
"asfr1","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","","BOLDHS199804","","58.2 [43.1-78.2]","58.00000","43.00000","78.00000",""
"asfr1","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200301","","102.6 [82.5-127.0]","103.00000","82.00000","127.00000",""
"asfr1","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200301","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200302","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200302","","84.2 [70.9-99.8]","84.00000","71.00000","100.00000",""
"asfr1","EQ_DHS","PUBLISHED","2003","AMR","BOL","","","","BOLDHS200309","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200801","","81.2 [63.5-103.2]","81.00000","64.00000","103.00000",""
"asfr1","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200808","","145.8 [122.3-172.9]","146.00000","122.00000","173.00000",""
"asfr1","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200808","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200809","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","","BOLDHS200809","","No data","","","","Not reported - Estimate is based on fewer than 125 cases."
"asfr1","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200601","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200602","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200602","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","","BIHMICS200603","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2000","AFR","BWA","","","","BWAMICS200014","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199601","","95.5 [71.6-126.2]","95.00000","72.00000","126.00000",""
"asfr1","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199602","","104.4 [92.8-117.3]","104.00000","93.00000","117.00000",""
"asfr1","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","","BRADHS199603","","113.4 [92.2-138.8]","113.00000","92.00000","139.00000",""
"asfr1","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199804","","160.7 [137.8-186.6]","161.00000","138.00000","187.00000",""
"asfr1","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199805","","127.2 [108.7-148.4]","127.00000","109.00000","148.00000",""
"asfr1","EQ_DHS","PUBLISHED","1998","AFR","BFA","","","","BFADHS199805","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200304","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200305","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200305","","113.2 [83.7-151.2]","113.00000","84.00000","151.00000",""
"asfr1","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200306","","102.9 [82.5-127.6]","103.00000","83.00000","128.00000",""
"asfr1","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200313","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200313","","207.1 [180.2-236.8]","207.00000","180.00000","237.00000",""
"asfr1","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200314","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","","BFADHS200314","","148.7 [122.7-179.2]","149.00000","123.00000","179.00000",""
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200605","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200605","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200606","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200606","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","","BFAMICS200607","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","BDIDHS201001","","52.2 [37.9-71.4]","52.00000","38.00000","71.00000",""
"asfr1","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","","BDIDHS201002","","75.5 [63.4-89.7]","76.00000","63.00000","90.00000",""
"asfr1","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201601","","97.9 [77.4-123.0]","98.00000","77.00000","123.00000",""
"asfr1","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201602","","45.1 [29.2-69.0]","45.00000","29.00000","69.00000",""
"asfr1","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201603","","27.9 [16.8-46.0]","28.00000","17.00000","46.00000",""
"asfr1","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201617","","46.2 [29.8-71.1]","46.00000","30.00000","71.00000",""
"asfr1","EQ_DHS","PUBLISHED","2016","AFR","BDI","","","","BDIDHS201618","","69.1 [52.1-91.1]","69.00000","52.00000","91.00000",""
"asfr1","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199807","","No data","","","","Not available."
"asfr1","EQ_RHS","PUBLISHED","1998","AFR","CPV","","","","CPVRHS199808","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200001","","79.3 [61.9-100.9]","79.00000","62.00000","101.00000",""
"asfr1","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200002","","49.0 [32.4-73.5]","49.00000","32.00000","73.00000",""
"asfr1","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200003","","67.7 [49.1-92.6]","68.00000","49.00000","93.00000",""
"asfr1","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","KHMDHS200004","","59.4 [44.0-79.7]","59.00000","44.00000","80.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200501","","61.6 [41.0-91.7]","62.00000","41.00000","92.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200502","","67.3 [44.8-100.0]","67.00000","45.00000","100.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200503","","48.5 [31.5-73.8]","48.00000","32.00000","74.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200517","","60.6 [42.3-86.0]","61.00000","42.00000","86.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200518","","74.5 [55.5-99.2]","74.00000","56.00000","99.00000",""
"asfr1","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","KHMDHS200519","","124.6 [94.5-162.5]","125.00000","95.00000","162.00000","Attention - Estimate is based on 125-249 cases."
"asfr1","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201006","","51.4 [34.9-75.0]","51.00000","35.00000","75.00000",""
"asfr1","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201007","","72.4 [55.1-94.6]","72.00000","55.00000","95.00000",""
"asfr1","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201008","","14.9 [8.9-24.7]","15.00000","9.00000","25.00000",""
"asfr1","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","KHMDHS201009","","54.1 [36.4-79.8]","54.00000","36.00000","80.00000",""
"asfr1","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201413","","53.2 [39.0-72.2]","53.00000","39.00000","72.00000",""
"asfr1","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201414","","66.3 [44.9-96.9]","66.00000","45.00000","97.00000",""
"asfr1","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201415","","61.6 [45.8-82.3]","62.00000","46.00000","82.00000",""
"asfr1","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","KHMDHS201416","","72.8 [49.7-105.4]","73.00000","50.00000","105.00000",""
"asfr1","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199103","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199104","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","1991","AFR","CMR","","","","CMRDHS199105","","No data","","","","Not available."
"asfr1","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200410","","179.2 [147.6-215.8]","179.00000","148.00000","216.00000",""
"asfr1","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200411","","103.4 [74.7-141.5]","103.00000","75.00000","141.00000",""
"asfr1","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","","CMRDHS200412","","85.8 [71.2-103.0]","86.00000","71.00000","103.00000",""
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200602","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200603","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200604","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200605","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","","CMRMICS200606","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201404","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201405","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201406","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201407","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2014","AFR","CMR","","","","CMRMICS201408","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2000","AFR","CAF","","","","CAFMICS200001","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200614","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200614","","No data","","","","Not available."
"asfr1","EQ_MICS","PUBLISHED","2006","AFR","CAF","","","","CAFMICS200613","","No data","","","","Not available."
