"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SDGPOISON","PUBLISHED","2015","GLOBAL","","BTSX","1.5","1.46378","","",""
"SDGPOISON","PUBLISHED","2005","GLOBAL","","MLE","2.3","2.26505","","",""
"SDGPOISON","PUBLISHED","2016","WPR","","MLE","1.0","1.03958","","",""
"SDGPOISON","PUBLISHED","2016","EUR","","BTSX","0.7","0.72107","","",""
"SDGPOISON","PUBLISHED","2016","EUR","","MLE","1.0","1.02190","","",""
"SDGPOISON","PUBLISHED","2016","GLOBAL","","FMLE","1.2","1.23868","","",""
"SDGPOISON","PUBLISHED","2000","AFR","","FMLE","2.5","2.47448","","",""
"SDGPOISON","PUBLISHED","2016","WPR","","BTSX","1.1","1.14372","","",""
"SDGPOISON","PUBLISHED","2005","AMR","","FMLE","0.5","0.51657","","",""
"SDGPOISON","PUBLISHED","2010","AFR","","MLE","3.9","3.86347","","",""
"SDGPOISON","PUBLISHED","2016","GLOBAL","","MLE","1.6","1.61736","","",""
"SDGPOISON","PUBLISHED","2005","EUR","","MLE","1.8","1.81571","","",""
"SDGPOISON","PUBLISHED","2000","EMR","","FMLE","2.6","2.55623","","",""
"SDGPOISON","PUBLISHED","2000","AFR","","MLE","4.7","4.69001","","",""
"SDGPOISON","PUBLISHED","2005","WPR","","BTSX","1.2","1.15857","","",""
"SDGPOISON","PUBLISHED","2000","WPR","","BTSX","1.3","1.30757","","",""
"SDGPOISON","PUBLISHED","2005","EMR","","BTSX","2.1","2.05554","","",""
"SDGPOISON","PUBLISHED","2005","SEAR","","FMLE","2.3","2.27403","","",""
"SDGPOISON","PUBLISHED","2005","AFR","","BTSX","3.2","3.22907","","",""
"SDGPOISON","PUBLISHED","2015","EUR","","BTSX","0.8","0.75428","","",""
"SDGPOISON","PUBLISHED","2005","AFR","","FMLE","2.3","2.30883","","",""
"SDGPOISON","PUBLISHED","2005","SEAR","","BTSX","3.0","2.97806","","",""
"SDGPOISON","PUBLISHED","2000","AMR","","BTSX","0.7","0.69200","","",""
"SDGPOISON","PUBLISHED","2010","GLOBAL","","FMLE","1.4","1.36241","","",""
"SDGPOISON","PUBLISHED","2015","AFR","","FMLE","2.1","2.09856","","",""
"SDGPOISON","PUBLISHED","2015","AMR","","MLE","0.7","0.70763","","",""
"SDGPOISON","PUBLISHED","2010","AMR","","FMLE","0.5","0.51947","","",""
"SDGPOISON","PUBLISHED","2016","WPR","","FMLE","1.3","1.25231","","",""
"SDGPOISON","PUBLISHED","2015","WPR","","MLE","1.1","1.05948","","",""
"SDGPOISON","PUBLISHED","2000","SEAR","","FMLE","2.7","2.74251","","",""
"SDGPOISON","PUBLISHED","2015","EUR","","MLE","1.1","1.06786","","",""
"SDGPOISON","PUBLISHED","2015","AMR","","BTSX","0.6","0.59958","","",""
"SDGPOISON","PUBLISHED","2015","EUR","","FMLE","0.5","0.45931","","",""
"SDGPOISON","PUBLISHED","2015","SEAR","","BTSX","1.8","1.83590","","",""
"SDGPOISON","PUBLISHED","2005","WPR","","MLE","1.1","1.14866","","",""
"SDGPOISON","PUBLISHED","2000","WPR","","MLE","1.4","1.41844","","",""
"SDGPOISON","PUBLISHED","2016","AFR","","MLE","3.4","3.40077","","",""
"SDGPOISON","PUBLISHED","2005","GLOBAL","","BTSX","1.9","1.88058","","",""
"SDGPOISON","PUBLISHED","2000","EMR","","MLE","2.5","2.45097","","",""
"SDGPOISON","PUBLISHED","2010","EUR","","MLE","1.3","1.28750","","",""
"SDGPOISON","PUBLISHED","2000","EMR","","BTSX","2.5","2.50236","","",""
"SDGPOISON","PUBLISHED","2000","EUR","","BTSX","1.7","1.71271","","",""
"SDGPOISON","PUBLISHED","2000","SEAR","","MLE","4.7","4.65058","","",""
"SDGPOISON","PUBLISHED","2000","AMR","","MLE","0.9","0.86591","","",""
"SDGPOISON","PUBLISHED","2010","EUR","","BTSX","0.9","0.89304","","",""
"SDGPOISON","PUBLISHED","2010","AFR","","BTSX","3.1","3.05948","","",""
"SDGPOISON","PUBLISHED","2010","WPR","","BTSX","1.2","1.15051","","",""
"SDGPOISON","PUBLISHED","2010","EMR","","FMLE","2.1","2.07677","","",""
"SDGPOISON","PUBLISHED","2016","AFR","","FMLE","2.0","2.04755","","",""
"SDGPOISON","PUBLISHED","2005","EUR","","BTSX","1.2","1.22218","","",""
"SDGPOISON","PUBLISHED","2000","EUR","","MLE","2.6","2.61781","","",""
