"GHO","PUBLISHSTATE","YEAR","REGION","Display Value","Numeric","Low","High","Comments"
"AMRGLASS_SURVL04","PUBLISHED","2018","SEAR","13","13.00000","","",""
"AMRGLASS_SURVL04","PUBLISHED","2019","SEAR","25","25.00000","","",""
"AMRGLASS_SURVL04","PUBLISHED","2017","WPR","22","22.00000","","",""
"AMRGLASS_SURVL04","PUBLISHED","2018","WPR","2 026","2026.00000","","",""
"AMRGLASS_SURVL04","PUBLISHED","2019","WPR","1 973","1973.00000","","",""
