"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","ALCOHOLTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","BWA","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","ETH","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","GAB","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","MWI","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","RWA","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","TGO","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","COG","SA_SPIRITS","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","MRT","SA_SPIRITS","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","NER","SA_WINE","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","BRB","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","DMA","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","HND","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","VCT","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","LBY","SA_BEER","","","","","missing data"
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","SYR","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","IRN","SA_SPIRITS","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","YEM","SA_WINE","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","AZE","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","DEU","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","KGZ","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","MNE","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","MDA","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","ROU","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","SVN","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","ESP","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","TUR","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","IRL","SA_SPIRITS","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","SEAR","PRK","SA_BEER","","","","","missing data"
"SA_0000001534_ARCHIVED","PUBLISHED","2012","SEAR","IDN","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","WPR","FSM","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","WPR","SGP","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","WPR","BRN","SA_SPIRITS","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","WPR","COK","SA_WINE","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","CPV","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","GNB","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","MUS","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","SYC","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AFR","ZWE","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","BOL","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","BRA","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","NIC","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","AMR","PAN","SA_BEER","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_WINE","","","","","missing data"
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","DJI","SA_SPIRITS","","","","","missing data"
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","SOM","SA_WINE","","","","","missing data"
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","SOM","SA_SPIRITS","","","","","missing data"
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EMR","SAU","SA_WINE","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","AND","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","BIH","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","ISL","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","MLT","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","PRT","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","SRB","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","CHE","SA_SPIRITS","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","TJK","SA_BEER","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","EUR","UZB","SA_WINE","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","WPR","NRU","SA_BEER","","","","","missing data"
"SA_0000001534_ARCHIVED","PUBLISHED","2012","WPR","KIR","SA_WINE","No","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_BEER","Yes","","","",""
"SA_0000001534_ARCHIVED","PUBLISHED","2012","WPR","PNG","SA_WINE","Yes","","","",""
