"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","IHRSPARCAPACITYLEVEL","Display Value","Numeric","Low","High","Comments"
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","BIH","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","BLR","IHRSPARCAPLEVEL04_C_4_1","No data","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","BLZ","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","BOL","IHRSPARCAPLEVEL04_C_4_1","Other","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","BRA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","BRB","IHRSPARCAPLEVEL04_C_4_1","No data","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","BRN","IHRSPARCAPLEVEL04_C_4_1","No data","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","BTN","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","BWA","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","CAF","IHRSPARCAPLEVEL04_C_4_1","0","0.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","CAN","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","CHE","IHRSPARCAPLEVEL04_C_4_1","Other","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","CHL","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","CHN","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","CIV","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","CMR","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","COD","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","COG","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","COK","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","COL","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","COM","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","CPV","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","CRI","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","CUB","IHRSPARCAPLEVEL04_C_4_1","0","0.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","CYP","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","CZE","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","DEU","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","DJI","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","DMA","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","DNK","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","DOM","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","DZA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","ECU","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","EGY","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","ERI","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","ESP","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","EST","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","ETH","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","FIN","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","FJI","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","FRA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","FSM","IHRSPARCAPLEVEL04_C_4_1","Other","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","GAB","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","GBR","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","GEO","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","GHA","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","GIN","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","GMB","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","GNB","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","GNQ","IHRSPARCAPLEVEL04_C_4_1","0","0.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","GRC","IHRSPARCAPLEVEL04_C_4_1","No data","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","GRD","IHRSPARCAPLEVEL04_C_4_1","No data","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","GTM","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","GUY","IHRSPARCAPLEVEL04_C_4_1","Other","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","HND","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","HRV","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","HTI","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","HUN","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","IDN","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","IND","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","IRL","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","IRN","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","IRQ","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","ISL","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","ISR","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","ITA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","JAM","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","JOR","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","JPN","IHRSPARCAPLEVEL04_C_4_1","Other","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","KAZ","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","KEN","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","KGZ","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","KHM","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","KIR","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","KNA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","KOR","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","KWT","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","LAO","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","LBN","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","LBR","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","LBY","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","LCA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","LKA","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","LSO","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","LTU","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","LUX","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","LVA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","MAR","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","MCO","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","MDA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","MDG","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","MDV","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","MEX","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","MHL","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","MKD","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","MLI","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","MLT","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","MMR","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","MNE","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","MNG","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","MOZ","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","MRT","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","MUS","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","MWI","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","MYS","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","NAM","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","NER","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","NGA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","NIC","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","NIU","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","NLD","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","NOR","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","NPL","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","NRU","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","NZL","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","OMN","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","PAK","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","PAN","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","PER","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","PHL","IHRSPARCAPLEVEL04_C_4_1","No data","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","PLW","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","PNG","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","POL","IHRSPARCAPLEVEL04_C_4_1","No data","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","PRK","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","PRT","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","PRY","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","QAT","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","ROU","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","RUS","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","RWA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","SAU","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","SDN","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","SEN","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","SGP","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","SLB","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","SLE","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","SLV","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","SMR","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","SOM","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","SRB","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","SSD","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","STP","IHRSPARCAPLEVEL04_C_4_1","0","0.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","SUR","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","SVK","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","SVN","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","SWE","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","SWZ","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","SYC","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","SYR","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","TCD","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","TGO","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","THA","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","TJK","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","TKM","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","SEAR","TLS","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","TON","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","TTO","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","TUN","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","TUR","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","TUV","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","TZA","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","UGA","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","UKR","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","URY","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","USA","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","UZB","IHRSPARCAPLEVEL04_C_4_1","0","0.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","VCT","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","VEN","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","VNM","IHRSPARCAPLEVEL04_C_4_1","60","60.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","VUT","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","WPR","WSM","IHRSPARCAPLEVEL04_C_4_1","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","YEM","IHRSPARCAPLEVEL04_C_4_1","40","40.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","ZAF","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","ZMB","IHRSPARCAPLEVEL04_C_4_1","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","ZWE","IHRSPARCAPLEVEL04_C_4_1","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","AFG","IHRSPARCAPLEVEL04_LEVEL_C4","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AFR","AGO","IHRSPARCAPLEVEL04_LEVEL_C4","20","20.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","ALB","IHRSPARCAPLEVEL04_LEVEL_C4","No data","","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","AND","IHRSPARCAPLEVEL04_LEVEL_C4","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EMR","ARE","IHRSPARCAPLEVEL04_LEVEL_C4","100","100.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","AMR","ARG","IHRSPARCAPLEVEL04_LEVEL_C4","80","80.00000","","",""
"IHRSPAR_CAPACITY04","PUBLISHED","2018","EUR","ARM","IHRSPARCAPLEVEL04_LEVEL_C4","40","40.00000","","",""
